,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.5574,992.8501,9,1.8869
1,Pakistan,S8_G2,8,Super 8 stage,967.8293,819.604,7,1.3234
2,Ireland,A,4,Group stage,534.0765,489.3785,4,0.6984
3,Canada,A,0,Group stage,392.5617,693.5604,4,-4.7031
4,United States of America,A,2,Group stage,443.0667,579.185,4,-2.1268
5,England,S8_G2,14,Semifinalist,1139.0963,969.7878,8,1.3227
6,Australia,S8_G1,10,Super 8 stage,982.115,810.1263,7,1.5356
7,Namibia,B,4,Group stage,475.2425,542.7474,4,-1.0548
8,Scotland,B,2,Group stage,472.7569,550.0767,4,-1.2081
9,Oman,B,0,Group stage,429.6993,575.625,4,-2.2801
10,New Zealand,S8_G1,10,Finalist,1312.9193,1045.4861,9,1.8572
11,West Indies,S8_G2,10,Semifinalist,1236.0881,990.4118,8,1.9193
12,Afghanistan,C,4,Group stage,605.1955,605.5618,4,-0.0057
13,Uganda,C,0,Group stage,447.0874,806.0923,4,-5.6095
14,Papua New Guinea,C,2,Group stage,515.0849,676.8891,4,-2.5282
15,South Africa,S8_G2,8,Super 8 stage,947.1843,856.0246,7,0.8139
16,Sri Lanka,D,4,Group stage,523.6558,483.5375,4,0.6268
17,Bangladesh,S8_G1,6,Super 8 stage,855.3069,847.6172,7,0.0687
18,Netherlands,D,2,Group stage,503.3033,533.6569,4,-0.4743
19,Nepal,D,0,Group stage,431.941,610.5495,4,-2.7908
