,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1259.2395,1021.3036,9,1.6523
1,Pakistan,S8_G2,10,Semifinalist,1083.1638,951.6758,8,1.0272
2,Ireland,A,4,Group stage,529.5812,480.3071,4,0.7699
3,Canada,A,0,Group stage,396.7871,665.236,4,-4.1945
4,United States of America,A,2,Group stage,441.8601,576.7503,4,-2.1077
5,England,S8_G2,12,Semifinalist,1141.5138,958.4759,8,1.43
6,Australia,S8_G1,14,Finalist,1239.839,1044.2918,9,1.358
7,Namibia,B,4,Group stage,460.7435,527.6982,4,-1.0462
8,Scotland,B,2,Group stage,460.8301,554.2806,4,-1.4602
9,Oman,B,0,Group stage,435.3738,592.1127,4,-2.449
10,New Zealand,S8_G1,10,Super 8 stage,1019.2346,794.9669,7,2.0024
11,West Indies,S8_G2,6,Super 8 stage,1106.59,856.6916,7,2.2312
12,Afghanistan,C,4,Group stage,595.6861,601.5927,4,-0.0923
13,Uganda,C,0,Group stage,448.8267,785.2584,4,-5.2567
14,Papua New Guinea,C,2,Group stage,494.1684,639.2493,4,-2.2669
15,South Africa,S8_G2,10,Super 8 stage,964.6739,851.231,7,1.0129
16,Sri Lanka,D,4,Group stage,523.4367,483.8956,4,0.6178
17,Bangladesh,S8_G1,6,Super 8 stage,842.6586,842.3078,7,0.0031
18,Netherlands,D,2,Group stage,499.4598,527.2984,4,-0.435
19,Nepal,D,0,Group stage,425.428,614.4711,4,-2.9538
