,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1253.08,1011.6478,9,1.6766
1,Pakistan,S8_G2,10,Semifinalist,1072.0216,931.169,8,1.1004
2,Ireland,A,4,Group stage,511.7915,484.1447,4,0.432
3,Canada,A,0,Group stage,400.9664,688.723,4,-4.4962
4,United States of America,A,2,Group stage,460.4532,560.0983,4,-1.557
5,England,S8_G2,14,Semifinalist,1146.335,950.6153,8,1.5291
6,Australia,S8_G1,10,Super 8 stage,987.824,812.5653,7,1.5648
7,Namibia,B,4,Group stage,468.6569,545.0966,4,-1.1944
8,Scotland,B,2,Group stage,454.8859,542.979,4,-1.3765
9,Oman,B,0,Group stage,424.4138,595.0141,4,-2.6656
10,New Zealand,S8_G1,12,Finalist,1305.6923,1022.7686,9,1.9647
11,West Indies,S8_G2,8,Super 8 stage,1083.6637,865.5993,7,1.947
12,Afghanistan,C,4,Group stage,569.083,608.4535,4,-0.6152
13,Uganda,C,0,Group stage,439.191,741.1881,4,-4.7187
14,Papua New Guinea,C,2,Group stage,511.3292,645.1757,4,-2.0914
15,South Africa,S8_G2,8,Super 8 stage,958.7692,882.0532,7,0.685
16,Sri Lanka,S8_G1,6,Super 8 stage,888.1493,868.553,7,0.175
17,Bangladesh,D,4,Group stage,520.7878,456.0672,4,1.0113
18,Netherlands,D,2,Group stage,512.9169,535.6387,4,-0.355
19,Nepal,D,0,Group stage,415.1686,637.6289,4,-3.4759
