,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.0266,1023.5469,9,1.67
1,Pakistan,S8_G2,8,Super 8 stage,948.0914,816.4489,7,1.1754
2,Ireland,A,4,Group stage,512.5959,471.1059,4,0.6483
3,Canada,A,0,Group stage,380.4097,660.6444,4,-4.3787
4,United States of America,A,2,Group stage,447.65,553.2173,4,-1.6495
5,England,S8_G2,12,Semifinalist,1140.8197,964.3498,8,1.3787
6,Australia,S8_G1,12,Finalist,1243.1859,1071.8247,9,1.19
7,Namibia,B,2,Group stage,452.7433,541.6151,4,-1.3886
8,Scotland,B,4,Group stage,472.1884,536.4779,4,-1.0045
9,Oman,B,0,Group stage,424.5005,571.7798,4,-2.3012
10,New Zealand,S8_G1,10,Super 8 stage,1047.8104,790.5709,7,2.2968
11,West Indies,S8_G2,10,Semifinalist,1219.4709,999.3359,8,1.7198
12,Afghanistan,C,4,Group stage,593.6621,577.1851,4,0.2575
13,Uganda,C,0,Group stage,433.4056,786.7831,4,-5.5215
14,Papua New Guinea,C,2,Group stage,519.7473,642.5072,4,-1.9181
15,South Africa,S8_G2,8,Super 8 stage,953.6726,888.8034,7,0.5792
16,Sri Lanka,S8_G1,6,Super 8 stage,871.299,885.5833,7,-0.1275
17,Bangladesh,D,4,Group stage,531.1536,464.3129,4,1.0444
18,Netherlands,D,2,Group stage,498.5779,530.8285,4,-0.5039
19,Nepal,D,0,Group stage,432.9658,611.0557,4,-2.7827
