,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1247.1207,995.5395,9,1.7471
1,Pakistan,S8_G2,8,Super 8 stage,949.8008,815.853,7,1.196
2,Ireland,A,4,Group stage,529.9639,483.5328,4,0.7255
3,Canada,A,0,Group stage,387.2255,671.477,4,-4.4414
4,United States of America,A,2,Group stage,455.4588,565.0483,4,-1.7123
5,England,S8_G2,14,Semifinalist,1140.9017,963.2347,8,1.388
6,Australia,S8_G1,8,Super 8 stage,977.8384,824.4821,7,1.3693
7,Namibia,B,2,Group stage,441.4838,540.1679,4,-1.5419
8,Scotland,B,4,Group stage,481.4299,524.7696,4,-0.6772
9,Oman,B,0,Group stage,427.8395,586.5264,4,-2.4795
10,New Zealand,S8_G1,12,Finalist,1301.551,1040.7321,9,1.8112
11,West Indies,S8_G2,10,Semifinalist,1217.2994,965.9241,8,1.9639
12,Afghanistan,C,4,Group stage,570.7428,586.2632,4,-0.2425
13,Uganda,C,0,Group stage,414.9162,758.8428,4,-5.3739
14,Papua New Guinea,C,2,Group stage,508.589,646.5415,4,-2.1555
15,South Africa,S8_G2,8,Super 8 stage,945.4583,884.3989,7,0.5452
16,Sri Lanka,D,4,Group stage,516.2757,476.2022,4,0.6261
17,Bangladesh,S8_G1,6,Super 8 stage,855.2209,825.453,7,0.2658
18,Netherlands,D,2,Group stage,493.6721,531.3241,4,-0.5883
19,Nepal,D,0,Group stage,428.1013,604.5765,4,-2.7574
