,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1266.2304,1019.8864,9,1.7107
1,Pakistan,S8_G2,8,Super 8 stage,977.8866,810.2002,7,1.4972
2,Ireland,A,4,Group stage,542.7606,482.1295,4,0.9474
3,Canada,A,0,Group stage,390.0322,715.5333,4,-5.086
4,United States of America,A,2,Group stage,463.1116,578.0267,4,-1.7955
5,England,S8_G2,14,Finalist,1260.0274,1078.8931,9,1.2579
6,Australia,S8_G1,10,Super 8 stage,967.6565,801.0046,7,1.488
7,Namibia,B,2,Group stage,458.4144,538.727,4,-1.2549
8,Scotland,B,4,Group stage,469.7316,542.6539,4,-1.1394
9,Oman,B,0,Group stage,424.833,585.147,4,-2.5049
10,New Zealand,S8_G1,10,Semifinalist,1147.6973,914.2431,8,1.8239
11,West Indies,S8_G2,10,Semifinalist,1234.7056,971.7912,8,2.054
12,Afghanistan,C,4,Group stage,584.4629,590.6683,4,-0.097
13,Uganda,C,0,Group stage,434.8167,757.9375,4,-5.0488
14,Papua New Guinea,C,2,Group stage,484.3382,639.7064,4,-2.4276
15,South Africa,S8_G2,8,Super 8 stage,939.869,880.195,7,0.5328
16,Sri Lanka,D,4,Group stage,531.1153,467.164,4,0.9992
17,Bangladesh,S8_G1,6,Super 8 stage,855.9993,853.793,7,0.0197
18,Netherlands,D,2,Group stage,502.5093,530.7742,4,-0.4416
19,Nepal,D,0,Group stage,442.7442,620.4678,4,-2.7769
