,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,10,Super 8 stage,978.1819,757.9612,7,1.9663
1,Pakistan,S8_G2,8,Super 8 stage,953.1734,815.4457,7,1.2297
2,Ireland,A,4,Group stage,502.0868,467.9414,4,0.5335
3,Canada,A,0,Group stage,386.2874,654.5057,4,-4.1909
4,United States of America,A,2,Group stage,436.6807,559.7008,4,-1.9222
5,England,S8_G2,12,Champion,1284.7733,1081.7775,9,1.4097
6,Australia,S8_G1,14,Finalist,1249.8924,1077.0657,9,1.2002
7,Namibia,B,0,Group stage,450.0856,552.8809,4,-1.6062
8,Scotland,B,4,Group stage,479.4786,552.4184,4,-1.1397
9,Oman,B,2,Group stage,452.6793,584.5065,4,-2.0598
10,New Zealand,S8_G1,12,Semifinalist,1163.3759,903.1083,8,2.0333
11,West Indies,S8_G2,10,Semifinalist,1232.4032,971.0944,8,2.0415
12,Afghanistan,C,4,Group stage,570.7946,604.8498,4,-0.5321
13,Uganda,C,0,Group stage,421.6046,747.0926,4,-5.0858
14,Papua New Guinea,C,2,Group stage,501.6317,633.2153,4,-2.056
15,South Africa,S8_G2,8,Super 8 stage,948.3454,879.304,7,0.6164
16,Sri Lanka,D,4,Group stage,548.7327,488.3623,4,0.9433
17,Bangladesh,S8_G1,6,Super 8 stage,855.566,846.3811,7,0.082
18,Netherlands,D,2,Group stage,490.7388,533.5658,4,-0.6692
19,Nepal,D,0,Group stage,431.2672,626.602,4,-3.0521
