,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1249.9148,1000.6509,9,1.731
1,Pakistan,S8_G2,8,Super 8 stage,940.0549,819.9482,7,1.0724
2,Ireland,A,4,Group stage,521.3393,487.8187,4,0.5238
3,Canada,A,0,Group stage,376.1291,654.3894,4,-4.3478
4,United States of America,A,2,Group stage,454.053,561.8533,4,-1.6844
5,England,S8_G2,12,Semifinalist,1129.6596,962.4222,8,1.3065
6,Australia,S8_G1,10,Super 8 stage,990.9766,810.0231,7,1.6157
7,Namibia,B,2,Group stage,455.2544,532.4066,4,-1.2055
8,Scotland,B,4,Group stage,470.4913,557.4305,4,-1.3584
9,Oman,B,0,Group stage,436.7029,589.0074,4,-2.3798
10,New Zealand,S8_G1,10,Finalist,1305.8194,1040.0276,9,1.8458
11,West Indies,S8_G2,12,Semifinalist,1217.8863,987.4307,8,1.8004
12,Afghanistan,C,4,Group stage,581.4633,609.607,4,-0.4397
13,Uganda,C,0,Group stage,427.5582,792.2075,4,-5.6976
14,Papua New Guinea,C,2,Group stage,542.5361,625.5667,4,-1.2974
15,South Africa,S8_G2,8,Super 8 stage,966.3506,871.6433,7,0.8456
16,Sri Lanka,D,4,Group stage,511.0483,488.9029,4,0.346
17,Bangladesh,S8_G1,6,Super 8 stage,876.0205,842.5518,7,0.2988
18,Netherlands,D,2,Group stage,497.2211,536.1874,4,-0.6088
19,Nepal,D,0,Group stage,439.0682,619.4728,4,-2.8188
