,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1273.2495,979.7499,9,2.0382
1,Pakistan,S8_G2,10,Super 8 stage,969.9891,812.3274,7,1.4077
2,Ireland,A,4,Group stage,517.9779,472.5209,4,0.7103
3,Canada,A,0,Group stage,382.7645,658.7899,4,-4.3129
4,United States of America,A,2,Group stage,426.8369,592.4619,4,-2.5879
5,England,S8_G2,14,Semifinalist,1139.1924,969.8393,8,1.3231
6,Australia,S8_G1,8,Super 8 stage,989.5995,814.0684,7,1.5672
7,Namibia,B,2,Group stage,462.9289,557.7896,4,-1.4822
8,Scotland,B,4,Group stage,469.9331,551.6164,4,-1.2763
9,Oman,B,0,Group stage,442.1404,578.3093,4,-2.1276
10,New Zealand,S8_G1,10,Finalist,1286.4143,1040.2903,9,1.7092
11,West Indies,S8_G2,10,Semifinalist,1194.5477,999.1604,8,1.5265
12,Afghanistan,C,4,Group stage,560.5961,590.5516,4,-0.4681
13,Uganda,C,0,Group stage,449.5579,757.2765,4,-4.8081
14,Papua New Guinea,C,2,Group stage,510.4735,625.0769,4,-1.7907
15,South Africa,S8_G2,8,Super 8 stage,957.7679,858.4473,7,0.8868
16,Sri Lanka,D,4,Group stage,504.9086,473.9575,4,0.4836
17,Bangladesh,S8_G1,6,Super 8 stage,851.8584,846.566,7,0.0473
18,Netherlands,D,2,Group stage,486.4604,520.5829,4,-0.5332
19,Nepal,D,0,Group stage,436.0762,613.8908,4,-2.7784
