,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,10,Super 8 stage,1000.2573,757.9887,7,2.1631
1,Pakistan,S8_G2,8,Super 8 stage,954.2857,808.4243,7,1.3023
2,Ireland,A,4,Group stage,510.3093,483.5504,4,0.4181
3,Canada,A,0,Group stage,393.7697,667.0342,4,-4.2698
4,United States of America,A,2,Group stage,428.2571,564.4969,4,-2.1287
5,England,S8_G2,12,Semifinalist,1143.2668,962.7443,8,1.4103
6,Australia,S8_G1,14,Finalist,1235.4852,1046.3866,9,1.3132
7,Namibia,B,2,Group stage,470.9924,550.7834,4,-1.2467
8,Scotland,B,4,Group stage,468.3603,552.4835,4,-1.3144
9,Oman,B,0,Group stage,422.7777,579.3167,4,-2.4459
10,New Zealand,S8_G1,10,Champion,1319.2764,1038.2863,9,1.9513
11,West Indies,S8_G2,12,Semifinalist,1233.5306,978.8881,8,1.9894
12,Afghanistan,C,4,Group stage,550.8341,625.8015,4,-1.1714
13,Uganda,C,0,Group stage,430.8916,744.662,4,-4.9027
14,Papua New Guinea,C,2,Group stage,512.472,634.0522,4,-1.8997
15,South Africa,S8_G2,8,Super 8 stage,969.2514,875.7495,7,0.8348
16,Sri Lanka,D,4,Group stage,527.5963,484.8216,4,0.6684
17,Bangladesh,S8_G1,6,Super 8 stage,841.5156,839.5306,7,0.0177
18,Netherlands,D,2,Group stage,493.0051,542.3012,4,-0.7703
19,Nepal,D,0,Group stage,435.9716,604.8043,4,-2.638
