,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1257.824,998.5401,9,1.8006
1,Pakistan,S8_G2,10,Semifinalist,1086.9176,951.1096,8,1.061
2,Ireland,A,4,Group stage,500.547,462.8708,4,0.5887
3,Canada,A,0,Group stage,395.5806,696.0718,4,-4.6952
4,United States of America,A,2,Group stage,446.2539,546.9585,4,-1.5735
5,England,S8_G2,12,Semifinalist,1142.9157,955.1416,8,1.467
6,Australia,S8_G1,12,Finalist,1227.2174,1081.179,9,1.0142
7,Namibia,B,4,Group stage,454.7319,543.9282,4,-1.3937
8,Scotland,B,2,Group stage,462.7432,533.3606,4,-1.1034
9,Oman,B,0,Group stage,444.8739,574.7235,4,-2.0289
10,New Zealand,S8_G1,10,Super 8 stage,1024.823,789.1552,7,2.1042
11,West Indies,S8_G2,8,Super 8 stage,1073.4084,847.6363,7,2.0158
12,Afghanistan,C,4,Group stage,553.854,563.0814,4,-0.1442
13,Uganda,C,0,Group stage,412.8532,743.5423,4,-5.167
14,Papua New Guinea,C,2,Group stage,486.0056,612.8621,4,-1.9821
15,South Africa,S8_G2,8,Super 8 stage,947.787,878.7465,7,0.6164
16,Sri Lanka,D,4,Group stage,524.2196,487.6889,4,0.5708
17,Bangladesh,S8_G1,6,Super 8 stage,860.1369,831.7461,7,0.2535
18,Netherlands,D,2,Group stage,505.5389,534.326,4,-0.4498
19,Nepal,D,0,Group stage,429.3597,604.9228,4,-2.7432
