,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1251.9912,998.7639,9,1.7585
1,Pakistan,S8_G2,6,Super 8 stage,940.7888,812.7839,7,1.1429
2,Ireland,A,4,Group stage,505.0064,480.5082,4,0.3828
3,Canada,A,0,Group stage,385.4036,654.5151,4,-4.2049
4,United States of America,A,2,Group stage,456.2131,568.961,4,-1.7617
5,England,S8_G2,14,Semifinalist,1138.6696,965.7753,8,1.3507
6,Australia,S8_G1,8,Super 8 stage,974.7297,805.2333,7,1.5134
7,Namibia,B,4,Group stage,460.0468,545.095,4,-1.3289
8,Scotland,B,2,Group stage,459.9355,558.174,4,-1.535
9,Oman,B,0,Group stage,436.8222,578.5171,4,-2.214
10,New Zealand,S8_G1,12,Champion,1317.0275,1024.7611,9,2.0296
11,West Indies,S8_G2,10,Semifinalist,1200.1675,974.0825,8,1.7663
12,Afghanistan,C,4,Group stage,553.914,598.7209,4,-0.7001
13,Uganda,C,0,Group stage,422.9132,760.5483,4,-5.2755
14,Papua New Guinea,C,2,Group stage,532.2737,636.0203,4,-1.621
15,South Africa,S8_G2,10,Super 8 stage,966.5195,862.2532,7,0.9309
16,Sri Lanka,D,4,Group stage,547.5272,476.2368,4,1.1139
17,Bangladesh,S8_G1,6,Super 8 stage,870.3267,857.387,7,0.1155
18,Netherlands,D,2,Group stage,503.9376,547.7941,4,-0.6853
19,Nepal,D,0,Group stage,423.6555,641.7379,4,-3.4075
