,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1243.9298,1011.065,9,1.6171
1,Pakistan,S8_G2,10,Super 8 stage,950.3177,811.3497,7,1.2408
2,Ireland,A,4,Group stage,529.1284,482.0236,4,0.736
3,Canada,A,0,Group stage,376.6578,673.7302,4,-4.6418
4,United States of America,A,2,Group stage,446.1966,552.3403,4,-1.6585
5,England,S8_G2,10,Semifinalist,1137.0532,966.6685,8,1.3311
6,Australia,S8_G1,12,Super 8 stage,984.7868,801.1292,7,1.6398
7,Namibia,B,2,Group stage,463.6974,550.048,4,-1.3492
8,Scotland,B,4,Group stage,477.0436,531.7774,4,-0.8552
9,Oman,B,0,Group stage,423.4712,594.1751,4,-2.6672
10,New Zealand,S8_G1,12,Finalist,1290.3687,1022.3455,9,1.8613
11,West Indies,S8_G2,10,Semifinalist,1200.128,1004.8997,8,1.5252
12,Afghanistan,C,4,Group stage,565.6724,585.6123,4,-0.3116
13,Uganda,C,0,Group stage,429.1712,754.7347,4,-5.0869
14,Papua New Guinea,C,2,Group stage,520.9617,622.9768,4,-1.594
15,South Africa,S8_G2,8,Super 8 stage,966.8521,880.7136,7,0.7691
16,Sri Lanka,D,4,Group stage,548.6979,469.7548,4,1.2335
17,Bangladesh,S8_G1,6,Super 8 stage,853.2851,839.1459,7,0.1262
18,Netherlands,D,2,Group stage,490.4554,556.1882,4,-1.0271
19,Nepal,D,0,Group stage,438.4457,625.6423,4,-2.9249
