,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1256.1559,999.929,9,1.7794
1,Pakistan,S8_G2,8,Super 8 stage,958.7726,823.332,7,1.2093
2,Ireland,A,4,Group stage,511.7873,487.5954,4,0.378
3,Canada,A,0,Group stage,409.6636,687.0907,4,-4.3348
4,United States of America,A,2,Group stage,446.1837,569.7859,4,-1.9313
5,England,S8_G2,12,Semifinalist,1139.808,953.6991,8,1.454
6,Australia,S8_G1,12,Finalist,1246.33,1073.7941,9,1.1982
7,Namibia,B,4,Group stage,451.1617,528.5836,4,-1.2097
8,Scotland,B,2,Group stage,471.9894,547.0324,4,-1.1725
9,Oman,B,0,Group stage,423.4082,574.4328,4,-2.3598
10,New Zealand,S8_G1,10,Super 8 stage,1045.4283,767.3163,7,2.4831
11,West Indies,S8_G2,10,Semifinalist,1210.8119,982.4047,8,1.7844
12,Afghanistan,C,4,Group stage,582.4828,583.6584,4,-0.0184
13,Uganda,C,0,Group stage,430.2069,768.082,4,-5.2793
14,Papua New Guinea,C,2,Group stage,498.9061,663.5139,4,-2.572
15,South Africa,S8_G2,8,Super 8 stage,967.6934,871.4606,7,0.8592
16,Sri Lanka,D,4,Group stage,519.8474,484.2073,4,0.5569
17,Bangladesh,S8_G1,6,Super 8 stage,870.1185,833.3988,7,0.3279
18,Netherlands,D,2,Group stage,496.9588,531.2961,4,-0.5365
19,Nepal,D,0,Group stage,421.1221,628.2235,4,-3.236
