,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1270.0212,1010.2859,9,1.8037
1,Pakistan,S8_G2,8,Super 8 stage,956.0826,825.4488,7,1.1664
2,Ireland,A,4,Group stage,509.4244,472.0136,4,0.5845
3,Canada,A,0,Group stage,383.2384,672.5592,4,-4.5206
4,United States of America,A,2,Group stage,427.9372,554.2139,4,-1.9731
5,England,S8_G2,12,Semifinalist,1147.025,975.4774,8,1.3402
6,Australia,S8_G1,10,Super 8 stage,980.3589,812.9618,7,1.4946
7,Namibia,B,2,Group stage,451.9248,552.8408,4,-1.5768
8,Scotland,B,4,Group stage,476.0638,541.1661,4,-1.0172
9,Oman,B,0,Group stage,451.0432,600.3142,4,-2.3324
10,New Zealand,S8_G1,10,Semifinalist,1187.4339,918.0754,8,2.1044
11,West Indies,S8_G2,12,Finalist,1375.7498,1106.344,9,1.8709
12,Afghanistan,C,4,Group stage,574.2998,557.7063,4,0.2593
13,Uganda,C,0,Group stage,401.9148,766.7984,4,-5.7013
14,Papua New Guinea,C,2,Group stage,488.4421,648.1231,4,-2.495
15,South Africa,S8_G2,10,Super 8 stage,972.2803,876.9143,7,0.8515
16,Sri Lanka,S8_G1,6,Super 8 stage,884.9355,886.7828,7,-0.0165
17,Bangladesh,D,4,Group stage,520.4072,475.3173,4,0.7045
18,Netherlands,D,2,Group stage,506.454,533.4338,4,-0.4216
19,Nepal,D,0,Group stage,438.7274,616.9871,4,-2.7853
