,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1245.5531,992.511,9,1.7572
1,Pakistan,S8_G2,8,Super 8 stage,958.4317,831.0834,7,1.137
2,Ireland,A,4,Group stage,507.4212,493.2338,4,0.2217
3,Canada,A,0,Group stage,406.0129,667.3908,4,-4.084
4,United States of America,A,2,Group stage,459.1084,557.1934,4,-1.5326
5,England,S8_G2,12,Semifinalist,1152.0662,973.5077,8,1.395
6,Australia,S8_G1,10,Super 8 stage,989.9713,819.4281,7,1.5227
7,Namibia,B,2,Group stage,463.8283,549.1921,4,-1.3338
8,Scotland,B,4,Group stage,471.1376,564.6748,4,-1.4615
9,Oman,B,0,Group stage,449.3561,581.0093,4,-2.0571
10,New Zealand,S8_G1,12,Finalist,1297.5538,1037.5099,9,1.8059
11,West Indies,S8_G2,8,Super 8 stage,1084.0013,863.5846,7,1.968
12,Afghanistan,C,4,Group stage,566.1326,600.8829,4,-0.543
13,Uganda,C,0,Group stage,443.2707,751.1928,4,-4.8113
14,Papua New Guinea,C,2,Group stage,490.5348,630.2115,4,-2.1824
15,South Africa,S8_G2,10,Semifinalist,1069.4545,1002.4785,8,0.5233
16,Sri Lanka,D,4,Group stage,517.1099,476.6581,4,0.6321
17,Bangladesh,S8_G1,6,Super 8 stage,876.3648,832.5111,7,0.3916
18,Netherlands,D,2,Group stage,490.0961,529.9155,4,-0.6222
19,Nepal,D,0,Group stage,425.5485,608.7846,4,-2.8631
