,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1144.6727,881.3514,8,2.0572
1,Pakistan,S8_G2,8,Super 8 stage,956.7154,810.8277,7,1.3026
2,Ireland,A,4,Group stage,503.4321,483.4537,4,0.3122
3,Canada,A,0,Group stage,381.5631,663.1578,4,-4.3999
4,United States of America,A,2,Group stage,442.2352,561.2791,4,-1.8601
5,England,S8_G2,12,Finalist,1270.6536,1093.1838,9,1.2324
6,Australia,S8_G1,12,Champion,1241.1233,1082.1007,9,1.1043
7,Namibia,B,4,Group stage,474.6774,531.4805,4,-0.8875
8,Scotland,B,2,Group stage,473.1864,556.7589,4,-1.3058
9,Oman,B,0,Group stage,416.8046,580.1924,4,-2.5529
10,New Zealand,S8_G1,8,Super 8 stage,1037.5085,782.0529,7,2.2809
11,West Indies,S8_G2,12,Semifinalist,1229.8406,995.615,8,1.8299
12,Afghanistan,C,4,Group stage,573.8761,587.6137,4,-0.2147
13,Uganda,C,0,Group stage,437.7393,745.1016,4,-4.8025
14,Papua New Guinea,C,2,Group stage,487.9264,646.6226,4,-2.4796
15,South Africa,S8_G2,8,Super 8 stage,950.3066,881.3075,7,0.6161
16,Sri Lanka,D,4,Group stage,534.7164,464.9181,4,1.0906
17,Bangladesh,S8_G1,6,Super 8 stage,839.6983,826.4792,7,0.118
18,Netherlands,D,2,Group stage,502.7295,531.1982,4,-0.4448
19,Nepal,D,0,Group stage,424.1678,618.8783,4,-3.0424
