,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1256.7548,1006.063,9,1.7409
1,Pakistan,S8_G2,6,Super 8 stage,960.1315,821.9285,7,1.234
2,Ireland,A,4,Group stage,532.8721,474.7251,4,0.9085
3,Canada,A,0,Group stage,405.0687,689.7323,4,-4.4479
4,United States of America,A,2,Group stage,443.2802,581.199,4,-2.155
5,England,S8_G2,10,Super 8 stage,995.2594,833.9185,7,1.4405
6,Australia,S8_G1,10,Semifinalist,1128.5982,951.8725,8,1.3807
7,Namibia,B,2,Group stage,437.9592,546.0368,4,-1.6887
8,Scotland,B,4,Group stage,478.9912,545.6551,4,-1.0416
9,Oman,B,0,Group stage,435.5904,582.5002,4,-2.2955
10,New Zealand,S8_G1,8,Super 8 stage,1051.827,782.3525,7,2.406
11,West Indies,S8_G2,14,Finalist,1386.0804,1101.4325,9,1.9767
12,Afghanistan,C,4,Group stage,555.6781,622.1987,4,-1.0394
13,Uganda,C,0,Group stage,438.8626,769.559,4,-5.1671
14,Papua New Guinea,C,2,Group stage,508.2075,632.5428,4,-1.9427
15,South Africa,S8_G2,12,Semifinalist,1090.2436,988.8526,8,0.7921
16,Sri Lanka,D,4,Group stage,525.9674,474.1134,4,0.8102
17,Bangladesh,S8_G1,6,Super 8 stage,853.8964,839.5236,7,0.1283
18,Netherlands,D,2,Group stage,497.0063,552.0919,4,-0.8607
19,Nepal,D,0,Group stage,435.3797,621.3566,4,-2.9059
