,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1266.2403,987.0635,9,1.9387
1,Pakistan,S8_G2,8,Super 8 stage,963.7687,819.7714,7,1.2857
2,Ireland,A,4,Group stage,507.1607,486.7074,4,0.3196
3,Canada,A,0,Group stage,384.8427,669.8611,4,-4.4534
4,United States of America,A,2,Group stage,453.3301,572.2709,4,-1.8585
5,England,S8_G2,14,Finalist,1259.7774,1081.9459,9,1.2349
6,Australia,S8_G1,8,Super 8 stage,973.1804,819.5339,7,1.3718
7,Namibia,B,2,Group stage,455.4616,544.9153,4,-1.3977
8,Scotland,B,4,Group stage,473.0718,543.1555,4,-1.0951
9,Oman,B,0,Group stage,438.4404,585.1656,4,-2.2926
10,New Zealand,S8_G1,12,Semifinalist,1176.9999,900.0236,8,2.1639
11,West Indies,S8_G2,10,Semifinalist,1227.9883,960.2535,8,2.0917
12,Afghanistan,C,4,Group stage,565.1679,621.2882,4,-0.8769
13,Uganda,C,0,Group stage,430.3952,758.3759,4,-5.1247
14,Papua New Guinea,C,2,Group stage,494.1549,633.8226,4,-2.1823
15,South Africa,S8_G2,8,Super 8 stage,952.7388,887.2264,7,0.5849
16,Sri Lanka,D,4,Group stage,525.2003,466.3831,4,0.919
17,Bangladesh,S8_G1,6,Super 8 stage,857.5065,849.8159,7,0.0687
18,Netherlands,D,2,Group stage,491.7913,544.6064,4,-0.8252
19,Nepal,D,0,Group stage,437.4588,602.4899,4,-2.5786
