,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1265.4477,1002.9954,9,1.8226
1,Pakistan,S8_G2,8,Super 8 stage,947.7034,813.9188,7,1.1945
2,Ireland,A,4,Group stage,523.5909,483.2137,4,0.6309
3,Canada,A,0,Group stage,386.124,688.8144,4,-4.7295
4,United States of America,A,2,Group stage,443.3178,557.2856,4,-1.7807
5,England,S8_G2,14,Semifinalist,1144.4511,977.4513,8,1.3047
6,Australia,S8_G1,10,Finalist,1242.3042,1066.6738,9,1.2197
7,Namibia,B,2,Group stage,463.5928,524.9446,4,-0.9586
8,Scotland,B,4,Group stage,463.935,549.5646,4,-1.338
9,Oman,B,0,Group stage,433.491,590.1213,4,-2.4473
10,New Zealand,S8_G1,8,Super 8 stage,1034.3498,775.9898,7,2.3068
11,West Indies,S8_G2,12,Semifinalist,1196.2799,961.7435,8,1.8323
12,Afghanistan,C,4,Group stage,572.5612,587.3493,4,-0.2311
13,Uganda,C,0,Group stage,415.4395,743.9143,4,-5.1324
14,Papua New Guinea,C,2,Group stage,482.5671,621.7816,4,-2.1752
15,South Africa,S8_G2,8,Super 8 stage,952.5468,871.9898,7,0.7193
16,Sri Lanka,D,4,Group stage,533.6054,474.4517,4,0.9243
17,Bangladesh,S8_G1,6,Super 8 stage,868.7061,822.1039,7,0.4161
18,Netherlands,D,2,Group stage,501.416,551.2368,4,-0.7785
19,Nepal,D,0,Group stage,420.0907,625.9761,4,-3.217
