,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1263.4195,996.8462,9,1.8512
1,Pakistan,S8_G2,6,Super 8 stage,941.8278,808.2565,7,1.1926
2,Ireland,A,4,Group stage,520.4,489.4607,4,0.4834
3,Canada,A,0,Group stage,383.4517,678.2629,4,-4.6064
4,United States of America,A,2,Group stage,448.5249,551.2734,4,-1.6054
5,England,S8_G2,14,Semifinalist,1152.6827,965.3013,8,1.4639
6,Australia,S8_G1,10,Finalist,1242.1738,1060.6783,9,1.2604
7,Namibia,B,4,Group stage,460.3424,540.0842,4,-1.246
8,Scotland,B,2,Group stage,467.9945,562.5499,4,-1.4774
9,Oman,B,0,Group stage,432.137,584.1549,4,-2.3753
10,New Zealand,S8_G1,8,Super 8 stage,1070.4314,777.2463,7,2.6177
11,West Indies,S8_G2,12,Semifinalist,1209.3347,995.7107,8,1.6689
12,Afghanistan,C,4,Group stage,570.0066,587.9173,4,-0.2799
13,Uganda,C,0,Group stage,429.7202,784.5674,4,-5.5445
14,Papua New Guinea,C,2,Group stage,517.5115,644.8104,4,-1.989
15,South Africa,S8_G2,10,Super 8 stage,958.7319,877.7136,7,0.7234
16,Sri Lanka,D,4,Group stage,528.73,472.8926,4,0.8725
17,Bangladesh,S8_G1,6,Super 8 stage,852.6324,845.3469,7,0.065
18,Netherlands,D,2,Group stage,485.6311,536.6282,4,-0.7968
19,Nepal,D,0,Group stage,436.9586,612.9409,4,-2.7497
