,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1238.6652,991.3933,9,1.7172
1,Pakistan,S8_G2,6,Super 8 stage,958.6123,827.8571,7,1.1675
2,Ireland,A,4,Group stage,510.6179,470.0788,4,0.6334
3,Canada,A,0,Group stage,381.0335,656.6792,4,-4.307
4,United States of America,A,2,Group stage,438.382,548.0952,4,-1.7143
5,England,S8_G2,12,Semifinalist,1138.8965,968.5792,8,1.3306
6,Australia,S8_G1,10,Super 8 stage,973.3529,798.9555,7,1.5571
7,Namibia,B,0,Group stage,443.0502,552.9585,4,-1.7173
8,Scotland,B,4,Group stage,474.6803,540.7132,4,-1.0318
9,Oman,B,2,Group stage,448.1066,587.4262,4,-2.1769
10,New Zealand,S8_G1,12,Finalist,1287.0068,1037.4321,9,1.7332
11,West Indies,S8_G2,10,Semifinalist,1222.2104,995.2107,8,1.7734
12,Afghanistan,C,4,Group stage,562.7434,607.0927,4,-0.693
13,Uganda,C,0,Group stage,458.0269,763.4933,4,-4.7729
14,Papua New Guinea,C,2,Group stage,514.3943,638.184,4,-1.9342
15,South Africa,S8_G2,10,Super 8 stage,976.5539,859.7579,7,1.0428
16,Sri Lanka,D,4,Group stage,517.472,476.6196,4,0.6383
17,Bangladesh,S8_G1,6,Super 8 stage,855.9575,843.8087,7,0.1085
18,Netherlands,D,2,Group stage,490.4695,536.6855,4,-0.7221
19,Nepal,D,0,Group stage,437.0358,626.2469,4,-2.9564
