,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1139.2108,884.1958,8,1.9923
1,Pakistan,S8_G2,8,Super 8 stage,955.3967,819.4128,7,1.2141
2,Ireland,A,4,Group stage,527.502,475.2899,4,0.8158
3,Canada,A,0,Group stage,386.2636,685.2429,4,-4.6716
4,United States of America,A,2,Group stage,432.9365,549.2842,4,-1.8179
5,England,S8_G2,14,Champion,1278.1816,1097.1158,9,1.2574
6,Australia,S8_G1,10,Super 8 stage,989.7198,813.247,7,1.5756
7,Namibia,B,2,Group stage,449.3755,529.0165,4,-1.2444
8,Scotland,B,4,Group stage,460.3664,541.1664,4,-1.2625
9,Oman,B,0,Group stage,443.4742,582.9278,4,-2.179
10,New Zealand,S8_G1,10,Semifinalist,1168.4662,914.8571,8,1.9813
11,West Indies,S8_G2,10,Finalist,1371.8758,1114.0126,9,1.7907
12,Afghanistan,C,4,Group stage,584.1125,580.7213,4,0.053
13,Uganda,C,0,Group stage,416.3654,758.43,4,-5.3448
14,Papua New Guinea,C,2,Group stage,486.3682,647.3908,4,-2.516
15,South Africa,S8_G2,8,Super 8 stage,958.6367,882.4963,7,0.6798
16,Sri Lanka,S8_G1,6,Super 8 stage,880.1216,884.6123,7,-0.0401
17,Bangladesh,D,4,Group stage,524.667,447.2891,4,1.209
18,Netherlands,D,2,Group stage,500.3359,541.6388,4,-0.6454
19,Nepal,D,0,Group stage,420.2166,625.2455,4,-3.2036
