,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1265.4532,1001.9998,9,1.8295
1,Pakistan,S8_G2,6,Super 8 stage,939.9454,808.2428,7,1.1759
2,Ireland,A,4,Group stage,520.6069,471.9099,4,0.7609
3,Canada,A,0,Group stage,392.846,706.5702,4,-4.9019
4,United States of America,A,2,Group stage,444.1801,564.2334,4,-1.8758
5,England,S8_G2,12,Semifinalist,1135.6634,970.9533,8,1.2868
6,Australia,S8_G1,12,Super 8 stage,991.5804,823.8006,7,1.498
7,Namibia,B,4,Group stage,464.7729,542.1077,4,-1.2084
8,Scotland,B,2,Group stage,469.6395,545.1729,4,-1.1802
9,Oman,B,0,Group stage,433.5082,585.0012,4,-2.3671
10,New Zealand,S8_G1,12,Finalist,1314.3009,1021.3547,9,2.0343
11,West Indies,S8_G2,10,Semifinalist,1209.6341,1002.4101,8,1.6189
12,Afghanistan,C,4,Group stage,584.9243,594.4004,4,-0.1481
13,Uganda,C,0,Group stage,441.0024,759.7987,4,-4.9812
14,Papua New Guinea,C,2,Group stage,521.2608,662.3183,4,-2.204
15,South Africa,S8_G2,10,Super 8 stage,962.2878,871.2586,7,0.8128
16,Sri Lanka,D,4,Group stage,540.943,482.4657,4,0.9137
17,Bangladesh,S8_G1,6,Super 8 stage,859.3859,843.0234,7,0.1461
18,Netherlands,D,2,Group stage,501.9263,528.2075,4,-0.4106
19,Nepal,D,0,Group stage,422.5392,631.1714,4,-3.2599
