,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1258.7157,1004.0849,9,1.7683
1,Pakistan,S8_G2,8,Super 8 stage,954.4276,814.183,7,1.2522
2,Ireland,A,4,Group stage,508.5055,466.0127,4,0.6639
3,Canada,A,0,Group stage,388.5599,649.244,4,-4.0732
4,United States of America,A,2,Group stage,425.3435,568.9111,4,-2.2432
5,England,S8_G2,14,Semifinalist,1144.3995,966.2609,8,1.3917
6,Australia,S8_G1,12,Finalist,1251.8676,1066.4801,9,1.2874
7,Namibia,B,2,Group stage,467.5079,548.3237,4,-1.2627
8,Scotland,B,4,Group stage,470.6053,560.5928,4,-1.4061
9,Oman,B,0,Group stage,437.0877,588.195,4,-2.3611
10,New Zealand,S8_G1,10,Super 8 stage,1042.7243,785.8652,7,2.2934
11,West Indies,S8_G2,10,Semifinalist,1212.6918,998.3692,8,1.6744
12,Afghanistan,C,4,Group stage,559.985,587.8606,4,-0.4356
13,Uganda,C,0,Group stage,424.7296,741.7919,4,-4.9541
14,Papua New Guinea,C,2,Group stage,502.9134,629.2254,4,-1.9736
15,South Africa,S8_G2,8,Super 8 stage,972.1082,873.7844,7,0.8779
16,Sri Lanka,D,4,Group stage,526.8223,479.7072,4,0.7362
17,Bangladesh,S8_G1,6,Super 8 stage,858.338,841.666,7,0.1489
18,Netherlands,D,2,Group stage,482.974,534.4313,4,-0.804
19,Nepal,D,0,Group stage,426.3015,611.6186,4,-2.8956
