,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,10,Super 8 stage,989.3736,754.8226,7,2.0942
1,Pakistan,S8_G2,8,Super 8 stage,951.5481,816.5806,7,1.2051
2,Ireland,A,4,Group stage,522.7075,481.5622,4,0.6429
3,Canada,A,0,Group stage,391.016,667.5023,4,-4.3201
4,United States of America,A,2,Group stage,446.9516,568.5973,4,-1.9007
5,England,S8_G2,12,Semifinalist,1140.4624,977.7115,8,1.2715
6,Australia,S8_G1,14,Finalist,1247.381,1067.6306,9,1.2483
7,Namibia,B,2,Group stage,454.2892,540.1416,4,-1.3414
8,Scotland,B,4,Group stage,474.0526,530.4763,4,-0.8816
9,Oman,B,0,Group stage,422.1607,568.1695,4,-2.2814
10,New Zealand,S8_G1,10,Champion,1302.5761,1049.1186,9,1.7601
11,West Indies,S8_G2,12,Semifinalist,1223.0933,989.7046,8,1.8233
12,Afghanistan,C,4,Group stage,582.8127,611.0307,4,-0.4409
13,Uganda,C,0,Group stage,463.808,720.1152,4,-4.0048
14,Papua New Guinea,C,2,Group stage,488.8544,652.0634,4,-2.5501
15,South Africa,S8_G2,8,Super 8 stage,962.6444,886.0893,7,0.6835
16,Sri Lanka,S8_G1,6,Super 8 stage,872.8988,881.2756,7,-0.0748
17,Bangladesh,D,4,Group stage,513.0953,457.1115,4,0.8747
18,Netherlands,D,2,Group stage,496.7538,542.3206,4,-0.712
19,Nepal,D,0,Group stage,426.0399,610.4955,4,-2.8821
