,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1256.2981,1009.9479,9,1.7108
1,Pakistan,S8_G2,8,Super 8 stage,969.0726,825.4297,7,1.2825
2,Ireland,A,4,Group stage,524.7393,482.5988,4,0.6584
3,Canada,A,0,Group stage,390.4206,685.7743,4,-4.6149
4,United States of America,A,2,Group stage,437.852,553.4202,4,-1.8058
5,England,S8_G2,12,Semifinalist,1128.9239,961.2682,8,1.3098
6,Australia,S8_G1,12,Super 8 stage,974.4915,813.5848,7,1.4367
7,Namibia,B,2,Group stage,445.995,526.7123,4,-1.2612
8,Scotland,B,4,Group stage,454.7958,546.563,4,-1.4339
9,Oman,B,0,Group stage,439.0898,559.7912,4,-1.886
10,New Zealand,S8_G1,12,Finalist,1308.8312,1027.1272,9,1.9563
11,West Indies,S8_G2,8,Super 8 stage,1069.507,856.4441,7,1.9023
12,Afghanistan,C,4,Group stage,555.186,603.9411,4,-0.7618
13,Uganda,C,0,Group stage,448.5905,751.7314,4,-4.7366
14,Papua New Guinea,C,2,Group stage,516.8718,649.0781,4,-2.0657
15,South Africa,S8_G2,10,Semifinalist,1080.2134,983.3121,8,0.757
16,Sri Lanka,D,4,Group stage,509.9128,477.4862,4,0.5067
17,Bangladesh,S8_G1,6,Super 8 stage,870.0689,836.3399,7,0.3012
18,Netherlands,D,2,Group stage,503.6338,548.2373,4,-0.6969
19,Nepal,D,0,Group stage,427.3989,613.1055,4,-2.9017
