,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1263.1419,1003.7707,9,1.8012
1,Pakistan,S8_G2,8,Super 8 stage,953.3447,813.664,7,1.2471
2,Ireland,A,4,Group stage,518.9691,476.1193,4,0.6695
3,Canada,A,0,Group stage,385.8593,679.8229,4,-4.5932
4,United States of America,A,2,Group stage,440.6136,565.7777,4,-1.9557
5,England,S8_G2,14,Finalist,1262.414,1086.7531,9,1.2199
6,Australia,S8_G1,8,Super 8 stage,954.9231,801.2688,7,1.3719
7,Namibia,B,2,Group stage,458.0146,533.2862,4,-1.1761
8,Scotland,B,4,Group stage,464.9598,528.3159,4,-0.9899
9,Oman,B,0,Group stage,425.05,574.0145,4,-2.3276
10,New Zealand,S8_G1,10,Semifinalist,1167.9248,907.5917,8,2.0339
11,West Indies,S8_G2,12,Semifinalist,1227.0756,996.2784,8,1.8031
12,Afghanistan,C,4,Group stage,594.2499,572.6248,4,0.3379
13,Uganda,C,0,Group stage,444.1908,797.8653,4,-5.5262
14,Papua New Guinea,C,2,Group stage,505.6378,642.3317,4,-2.1358
15,South Africa,S8_G2,8,Super 8 stage,970.9181,855.2541,7,1.0327
16,Sri Lanka,D,4,Group stage,529.5349,475.8409,4,0.839
17,Bangladesh,S8_G1,6,Super 8 stage,850.3,854.6489,7,-0.0388
18,Netherlands,D,2,Group stage,485.7194,528.3866,4,-0.6667
19,Nepal,D,0,Group stage,418.0809,627.3068,4,-3.2692
