,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1246.6392,1027.664,9,1.5207
1,Pakistan,S8_G2,6,Super 8 stage,975.5284,809.2233,7,1.4849
2,Ireland,A,4,Group stage,550.2463,476.5791,4,1.151
3,Canada,A,0,Group stage,390.0472,679.3533,4,-4.5204
4,United States of America,A,2,Group stage,443.8156,587.9258,4,-2.2517
5,England,S8_G2,14,Semifinalist,1139.9296,973.9782,8,1.2965
6,Australia,S8_G1,12,Finalist,1253.7633,1080.6831,9,1.2019
7,Namibia,B,4,Group stage,467.8689,537.394,4,-1.0863
8,Scotland,B,2,Group stage,468.4586,551.6704,4,-1.3002
9,Oman,B,0,Group stage,449.1557,594.2575,4,-2.2672
10,New Zealand,S8_G1,10,Super 8 stage,1030.5921,799.0181,7,2.0676
11,West Indies,S8_G2,10,Semifinalist,1226.4953,995.2976,8,1.8062
12,Afghanistan,C,4,Group stage,560.0797,603.6278,4,-0.6804
13,Uganda,C,0,Group stage,460.8296,758.426,4,-4.6499
14,Papua New Guinea,C,2,Group stage,517.4962,631.4962,4,-1.7812
15,South Africa,S8_G2,10,Super 8 stage,981.1698,857.597,7,1.1033
16,Sri Lanka,S8_G1,6,Super 8 stage,879.9925,902.7474,7,-0.2032
17,Bangladesh,D,4,Group stage,520.0174,461.2167,4,0.9188
18,Netherlands,D,2,Group stage,502.1545,555.9289,4,-0.8402
19,Nepal,D,0,Group stage,441.4951,621.6904,4,-2.8156
