,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1244.9549,990.4807,9,1.7672
1,Pakistan,S8_G2,6,Super 8 stage,953.8947,818.992,7,1.2045
2,Ireland,A,4,Group stage,500.7841,477.1319,4,0.3696
3,Canada,A,0,Group stage,387.9901,665.7371,4,-4.3398
4,United States of America,A,2,Group stage,441.9176,553.4161,4,-1.7422
5,England,S8_G2,10,Semifinalist,1140.9061,970.9524,8,1.3278
6,Australia,S8_G1,12,Champion,1235.4288,1073.818,9,1.1223
7,Namibia,B,4,Group stage,472.3562,536.1525,4,-0.9968
8,Scotland,B,2,Group stage,464.8559,557.7802,4,-1.4519
9,Oman,B,0,Group stage,454.0762,587.5236,4,-2.0851
10,New Zealand,S8_G1,8,Super 8 stage,1045.1554,792.6295,7,2.2547
11,West Indies,S8_G2,14,Semifinalist,1230.1076,974.424,8,1.9975
12,Afghanistan,C,4,Group stage,585.3983,586.8126,4,-0.0221
13,Uganda,C,0,Group stage,436.1134,809.1121,4,-5.8281
14,Papua New Guinea,C,2,Group stage,511.406,633.7404,4,-1.9115
15,South Africa,S8_G2,8,Super 8 stage,959.9017,872.5632,7,0.7798
16,Sri Lanka,D,4,Group stage,525.596,491.7588,4,0.5287
17,Bangladesh,S8_G1,8,Super 8 stage,869.4344,845.1913,7,0.2165
18,Netherlands,D,2,Group stage,474.59,526.8093,4,-0.8159
19,Nepal,D,0,Group stage,432.0893,601.9308,4,-2.6538
