,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1270.8201,997.8135,9,1.8959
1,Pakistan,S8_G2,8,Super 8 stage,946.7722,819.7367,7,1.1342
2,Ireland,A,4,Group stage,508.1497,461.7135,4,0.7256
3,Canada,A,0,Group stage,385.9079,671.1675,4,-4.4572
4,United States of America,A,2,Group stage,437.1776,565.348,4,-2.0027
5,England,S8_G2,14,Finalist,1262.5408,1095.588,9,1.1594
6,Australia,S8_G1,10,Super 8 stage,989.6863,825.0947,7,1.4696
7,Namibia,B,2,Group stage,441.1031,531.5299,4,-1.4129
8,Scotland,B,4,Group stage,474.1731,522.8269,4,-0.7602
9,Oman,B,0,Group stage,418.2169,570.3169,4,-2.3766
10,New Zealand,S8_G1,10,Semifinalist,1180.6412,914.9527,8,2.0757
11,West Indies,S8_G2,8,Super 8 stage,1072.6878,860.6828,7,1.8929
12,Afghanistan,C,4,Group stage,555.0481,600.3147,4,-0.7073
13,Uganda,C,0,Group stage,459.8774,743.913,4,-4.4381
14,Papua New Guinea,C,2,Group stage,503.4958,633.3574,4,-2.0291
15,South Africa,S8_G2,10,Semifinalist,1084.5197,1004.0124,8,0.629
16,Sri Lanka,S8_G1,6,Super 8 stage,877.1049,903.9231,7,-0.2394
17,Bangladesh,D,4,Group stage,533.6663,461.0018,4,1.1354
18,Netherlands,D,2,Group stage,504.3771,529.1877,4,-0.3877
19,Nepal,D,0,Group stage,425.2713,618.7564,4,-3.0232
