,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.4446,1014.898,9,1.733
1,Pakistan,S8_G2,6,Super 8 stage,934.5953,813.2139,7,1.0838
2,Ireland,A,4,Group stage,540.3608,484.5962,4,0.8713
3,Canada,A,0,Group stage,386.5019,672.1161,4,-4.4627
4,United States of America,A,2,Group stage,438.2561,557.353,4,-1.8609
5,England,S8_G2,14,Finalist,1270.6267,1110.7524,9,1.1102
6,Australia,S8_G1,10,Semifinalist,1103.9581,949.9277,8,1.2034
7,Namibia,B,2,Group stage,454.1345,542.512,4,-1.3809
8,Scotland,B,4,Group stage,484.3714,549.4619,4,-1.017
9,Oman,B,0,Group stage,447.6213,573.9802,4,-1.9744
10,New Zealand,S8_G1,8,Super 8 stage,1043.581,790.7362,7,2.2575
11,West Indies,S8_G2,12,Semifinalist,1200.1886,970.8712,8,1.7915
12,Afghanistan,C,4,Group stage,559.4985,615.1107,4,-0.8689
13,Uganda,C,0,Group stage,466.5152,749.3294,4,-4.419
14,Papua New Guinea,C,2,Group stage,517.9441,658.1399,4,-2.1906
15,South Africa,S8_G2,10,Super 8 stage,951.8603,851.8585,7,0.8929
16,Sri Lanka,D,4,Group stage,526.8331,487.1138,4,0.6206
17,Bangladesh,S8_G1,6,Super 8 stage,876.7067,842.5441,7,0.305
18,Netherlands,D,2,Group stage,515.0019,553.8572,4,-0.6071
19,Nepal,D,0,Group stage,422.8083,617.4359,4,-3.0411
