,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.5504,1020.2099,9,1.7176
1,Pakistan,S8_G2,8,Super 8 stage,953.2025,818.1749,7,1.2056
2,Ireland,A,4,Group stage,509.7688,469.2134,4,0.6337
3,Canada,A,0,Group stage,389.6084,701.3309,4,-4.8707
4,United States of America,A,2,Group stage,449.4806,550.8388,4,-1.5837
5,England,S8_G2,12,Finalist,1277.875,1101.7023,9,1.2234
6,Australia,S8_G1,10,Super 8 stage,978.6104,793.9437,7,1.6488
7,Namibia,B,4,Group stage,464.2175,546.6295,4,-1.2877
8,Scotland,B,2,Group stage,463.4648,543.198,4,-1.2458
9,Oman,B,0,Group stage,430.1347,579.9818,4,-2.3414
10,New Zealand,S8_G1,12,Semifinalist,1177.8609,909.6163,8,2.0957
11,West Indies,S8_G2,10,Semifinalist,1223.8847,988.9552,8,1.8354
12,Afghanistan,C,4,Group stage,586.3886,609.1466,4,-0.3556
13,Uganda,C,0,Group stage,441.6829,771.3228,4,-5.1506
14,Papua New Guinea,C,2,Group stage,510.5338,645.5649,4,-2.1099
15,South Africa,S8_G2,8,Super 8 stage,951.9963,869.684,7,0.7349
16,Sri Lanka,D,4,Group stage,527.8934,464.0125,4,0.9981
17,Bangladesh,S8_G1,6,Super 8 stage,852.6526,842.0468,7,0.0947
18,Netherlands,D,2,Group stage,485.451,535.9574,4,-0.7892
19,Nepal,D,0,Group stage,423.592,604.3197,4,-2.8239
