,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1272.2624,992.3689,9,1.9437
1,Pakistan,S8_G2,8,Super 8 stage,948.9673,814.2958,7,1.2024
2,Ireland,A,4,Group stage,528.4048,476.7043,4,0.8078
3,Canada,A,0,Group stage,385.8142,676.5572,4,-4.5429
4,United States of America,A,2,Group stage,426.3587,566.2488,4,-2.1858
5,England,S8_G2,14,Semifinalist,1138.7248,954.8134,8,1.4368
6,Australia,S8_G1,10,Super 8 stage,970.37,819.3818,7,1.3481
7,Namibia,B,4,Group stage,484.1799,517.3021,4,-0.5175
8,Scotland,B,2,Group stage,460.5959,558.6925,4,-1.5328
9,Oman,B,0,Group stage,424.9742,594.294,4,-2.6456
10,New Zealand,S8_G1,10,Finalist,1310.1441,1051.7807,9,1.7942
11,West Indies,S8_G2,10,Semifinalist,1225.8703,976.0745,8,1.9515
12,Afghanistan,C,4,Group stage,575.6314,607.9879,4,-0.5056
13,Uganda,C,0,Group stage,421.3948,751.8355,4,-5.1631
14,Papua New Guinea,C,2,Group stage,487.4154,633.119,4,-2.2766
15,South Africa,S8_G2,8,Super 8 stage,960.3411,866.0951,7,0.8415
16,Sri Lanka,D,4,Group stage,530.068,475.8717,4,0.8468
17,Bangladesh,S8_G1,6,Super 8 stage,846.5638,831.925,7,0.1307
18,Netherlands,D,2,Group stage,487.3859,518.702,4,-0.4893
19,Nepal,D,0,Group stage,420.2341,621.651,4,-3.1471
