,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1252.6705,1019.079,9,1.6222
1,Pakistan,S8_G2,6,Super 8 stage,968.8437,811.3988,7,1.4058
2,Ireland,A,4,Group stage,525.5461,487.1488,4,0.6
3,Canada,A,0,Group stage,380.4566,695.2544,4,-4.9187
4,United States of America,A,2,Group stage,459.2404,562.8242,4,-1.6185
5,England,S8_G2,12,Semifinalist,1132.6978,951.7569,8,1.4136
6,Australia,S8_G1,10,Super 8 stage,966.3967,822.0805,7,1.2885
7,Namibia,B,4,Group stage,451.8255,526.8431,4,-1.1721
8,Scotland,B,2,Group stage,464.3669,536.1165,4,-1.1211
9,Oman,B,0,Group stage,433.6388,574.5598,4,-2.2019
10,New Zealand,S8_G1,10,Semifinalist,1187.6532,903.4163,8,2.2206
11,West Indies,S8_G2,12,Finalist,1336.645,1117.6815,9,1.5206
12,Afghanistan,C,4,Group stage,566.709,589.0912,4,-0.3497
13,Uganda,C,0,Group stage,432.3389,719.4551,4,-4.4862
14,Papua New Guinea,C,2,Group stage,483.5842,660.8144,4,-2.7692
15,South Africa,S8_G2,10,Super 8 stage,952.1403,863.7438,7,0.7893
16,Sri Lanka,D,4,Group stage,531.5832,489.9388,4,0.6507
17,Bangladesh,S8_G1,6,Super 8 stage,833.2192,833.3468,7,-0.0011
18,Netherlands,D,2,Group stage,486.163,533.6956,4,-0.7427
19,Nepal,D,0,Group stage,444.3286,591.8023,4,-2.3043
