,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1126.5922,884.017,8,1.8951
1,Pakistan,S8_G2,8,Super 8 stage,966.1505,808.0022,7,1.412
2,Ireland,A,4,Group stage,519.1869,486.089,4,0.5172
3,Canada,A,0,Group stage,397.9821,656.3014,4,-4.0362
4,United States of America,A,2,Group stage,432.5023,579.8877,4,-2.3029
5,England,S8_G2,10,Champion,1271.7993,1081.1733,9,1.3238
6,Australia,S8_G1,10,Super 8 stage,963.4915,823.5583,7,1.2494
7,Namibia,B,0,Group stage,449.898,550.0858,4,-1.5654
8,Scotland,B,4,Group stage,483.1582,549.3328,4,-1.034
9,Oman,B,2,Group stage,448.3924,572.1769,4,-1.9341
10,New Zealand,S8_G1,12,Semifinalist,1185.5733,916.6907,8,2.1006
11,West Indies,S8_G2,12,Finalist,1356.4206,1119.2326,9,1.6471
12,Afghanistan,C,4,Group stage,571.4623,569.6214,4,0.0288
13,Uganda,C,0,Group stage,413.1634,732.9612,4,-4.9968
14,Papua New Guinea,C,2,Group stage,506.0442,669.8696,4,-2.5598
15,South Africa,S8_G2,8,Super 8 stage,962.4575,866.8618,7,0.8535
16,Sri Lanka,D,4,Group stage,514.8403,483.7899,4,0.4852
17,Bangladesh,S8_G1,6,Super 8 stage,850.7052,838.1137,7,0.1124
18,Netherlands,D,2,Group stage,479.8612,523.3663,4,-0.6798
19,Nepal,D,0,Group stage,422.6568,611.2066,4,-2.9461
