,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,10,Super 8 stage,995.1564,756.1813,7,2.1337
1,Pakistan,S8_G2,6,Super 8 stage,951.3335,825.3733,7,1.1246
2,Ireland,A,4,Group stage,527.5023,479.5513,4,0.7492
3,Canada,A,0,Group stage,391.4714,674.4981,4,-4.4223
4,United States of America,A,2,Group stage,444.044,571.1876,4,-1.9866
5,England,S8_G2,14,Semifinalist,1138.8588,961.7701,8,1.3835
6,Australia,S8_G1,12,Champion,1241.176,1067.2173,9,1.208
7,Namibia,B,2,Group stage,463.9611,548.5953,4,-1.3224
8,Scotland,B,4,Group stage,479.4321,544.0301,4,-1.0093
9,Oman,B,0,Group stage,431.7437,591.2337,4,-2.492
10,New Zealand,S8_G1,12,Finalist,1314.4452,1032.8935,9,1.9552
11,West Indies,S8_G2,10,Semifinalist,1219.4911,995.8727,8,1.747
12,Afghanistan,C,4,Group stage,597.6673,570.2376,4,0.4286
13,Uganda,C,0,Group stage,414.4452,754.5402,4,-5.314
14,Papua New Guinea,C,2,Group stage,492.395,664.9609,4,-2.6963
15,South Africa,S8_G2,10,Super 8 stage,953.3374,864.0007,7,0.7976
16,Sri Lanka,D,4,Group stage,517.2779,475.1914,4,0.6576
17,Bangladesh,S8_G1,6,Super 8 stage,853.8085,834.8741,7,0.1691
18,Netherlands,D,2,Group stage,488.1636,535.845,4,-0.745
19,Nepal,D,0,Group stage,435.6887,603.3451,4,-2.6196
