,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1256.0478,1004.8406,9,1.7445
1,Pakistan,S8_G2,6,Super 8 stage,949.0761,815.2328,7,1.195
2,Ireland,A,4,Group stage,508.0429,491.6031,4,0.2569
3,Canada,A,0,Group stage,397.2939,671.4755,4,-4.2841
4,United States of America,A,2,Group stage,447.2014,560.3624,4,-1.7681
5,England,S8_G2,14,Semifinalist,1141.2639,942.2706,8,1.5546
6,Australia,S8_G1,8,Super 8 stage,968.3447,805.8861,7,1.4505
7,Namibia,B,2,Group stage,459.3045,539.0332,4,-1.2458
8,Scotland,B,4,Group stage,457.1047,538.1132,4,-1.2658
9,Oman,B,0,Group stage,420.3577,581.118,4,-2.5119
10,New Zealand,S8_G1,12,Finalist,1309.7679,1031.7848,9,1.9304
11,West Indies,S8_G2,10,Semifinalist,1228.6595,1000.0129,8,1.7863
12,Afghanistan,C,4,Group stage,549.5462,597.6508,4,-0.7516
13,Uganda,C,0,Group stage,441.3914,754.4862,4,-4.8921
14,Papua New Guinea,C,2,Group stage,500.8408,635.4098,4,-2.1026
15,South Africa,S8_G2,10,Super 8 stage,958.3061,866.0807,7,0.8234
16,Sri Lanka,D,4,Group stage,520.9578,491.2239,4,0.4646
17,Bangladesh,S8_G1,6,Super 8 stage,853.1677,837.0196,7,0.1442
18,Netherlands,D,2,Group stage,487.1417,523.6874,4,-0.571
19,Nepal,D,0,Group stage,433.3824,599.9076,4,-2.602
