,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1242.912,1015.6331,9,1.5783
1,Pakistan,S8_G2,6,Super 8 stage,945.2305,815.8081,7,1.1556
2,Ireland,A,4,Group stage,495.948,474.5605,4,0.3342
3,Canada,A,0,Group stage,407.3959,666.3706,4,-4.0465
4,United States of America,A,2,Group stage,451.3175,561.7386,4,-1.7253
5,England,S8_G2,14,Champion,1272.6514,1088.7324,9,1.2772
6,Australia,S8_G1,10,Super 8 stage,989.2114,822.8583,7,1.4853
7,Namibia,B,4,Group stage,476.3081,544.4027,4,-1.064
8,Scotland,B,2,Group stage,468.4963,552.663,4,-1.3151
9,Oman,B,0,Group stage,443.1722,591.3519,4,-2.3153
10,New Zealand,S8_G1,10,Semifinalist,1183.4193,897.0366,8,2.2374
11,West Indies,S8_G2,12,Semifinalist,1201.0693,976.5407,8,1.7541
12,Afghanistan,C,4,Group stage,570.3378,624.8241,4,-0.8513
13,Uganda,C,0,Group stage,452.6766,757.0666,4,-4.7561
14,Papua New Guinea,C,2,Group stage,499.3055,632.7087,4,-2.0844
15,South Africa,S8_G2,10,Super 8 stage,958.5054,864.5819,7,0.8386
16,Sri Lanka,D,4,Group stage,527.8445,492.6997,4,0.5491
17,Bangladesh,S8_G1,6,Super 8 stage,856.912,837.362,7,0.1746
18,Netherlands,D,2,Group stage,493.9768,544.3027,4,-0.7863
19,Nepal,D,0,Group stage,434.4908,609.9391,4,-2.7414
