,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1271.5002,1003.4691,9,1.8613
1,Pakistan,S8_G2,8,Super 8 stage,959.114,822.8556,7,1.2166
2,Ireland,A,4,Group stage,527.9202,482.1306,4,0.7155
3,Canada,A,0,Group stage,375.3409,686.253,4,-4.858
4,United States of America,A,2,Group stage,447.5027,559.6267,4,-1.7519
5,England,S8_G2,12,Semifinalist,1128.5546,978.0274,8,1.176
6,Australia,S8_G1,12,Finalist,1247.0967,1071.0125,9,1.2228
7,Namibia,B,4,Group stage,453.8756,520.0463,4,-1.0339
8,Scotland,B,2,Group stage,477.251,563.4065,4,-1.3462
9,Oman,B,0,Group stage,447.316,591.4526,4,-2.2521
10,New Zealand,S8_G1,10,Super 8 stage,1040.8435,789.8792,7,2.2408
11,West Indies,S8_G2,10,Semifinalist,1222.9053,977.1747,8,1.9198
12,Afghanistan,C,4,Group stage,570.6569,611.9251,4,-0.6448
13,Uganda,C,0,Group stage,441.9857,786.2724,4,-5.3795
14,Papua New Guinea,C,2,Group stage,542.5931,640.869,4,-1.5356
15,South Africa,S8_G2,8,Super 8 stage,953.0431,861.6784,7,0.8158
16,Sri Lanka,D,4,Group stage,520.8283,469.7909,4,0.7975
17,Bangladesh,S8_G1,6,Super 8 stage,844.2268,838.2646,7,0.0532
18,Netherlands,D,2,Group stage,485.6435,536.0889,4,-0.7882
19,Nepal,D,0,Group stage,410.5475,578.5222,4,-2.6246
