,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1270.9925,996.2422,9,1.908
1,Pakistan,S8_G2,6,Super 8 stage,957.2076,819.0213,7,1.2338
2,Ireland,A,4,Group stage,526.0298,487.5874,4,0.6007
3,Canada,A,0,Group stage,391.5104,680.9215,4,-4.522
4,United States of America,A,2,Group stage,446.0192,578.6756,4,-2.0728
5,England,S8_G2,12,Semifinalist,1143.9025,960.5565,8,1.4324
6,Australia,S8_G1,10,Super 8 stage,981.5896,789.1445,7,1.7183
7,Namibia,B,2,Group stage,445.1775,526.8311,4,-1.2758
8,Scotland,B,4,Group stage,472.612,550.3458,4,-1.2146
9,Oman,B,0,Group stage,422.3899,606.9496,4,-2.8837
10,New Zealand,S8_G1,10,Finalist,1272.4823,1046.2258,9,1.5712
11,West Indies,S8_G2,12,Semifinalist,1227.9359,981.904,8,1.9221
12,Afghanistan,C,4,Group stage,610.3105,573.4378,4,0.5761
13,Uganda,C,0,Group stage,423.9823,790.104,4,-5.7207
14,Papua New Guinea,C,2,Group stage,505.6486,640.4417,4,-2.1061
15,South Africa,S8_G2,10,Super 8 stage,960.1989,878.0191,7,0.7337
16,Sri Lanka,D,4,Group stage,531.8827,481.4106,4,0.7886
17,Bangladesh,S8_G1,6,Super 8 stage,864.1351,846.9039,7,0.1539
18,Netherlands,D,2,Group stage,478.1525,534.7127,4,-0.8838
19,Nepal,D,0,Group stage,446.2676,608.9923,4,-2.5426
