,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1255.002,997.5659,9,1.7878
1,Pakistan,S8_G2,8,Super 8 stage,943.6191,812.8645,7,1.1675
2,Ireland,A,4,Group stage,506.2556,467.4167,4,0.6069
3,Canada,A,0,Group stage,383.7144,669.3671,4,-4.4633
4,United States of America,A,2,Group stage,441.6563,562.7487,4,-1.8921
5,England,S8_G2,12,Semifinalist,1139.231,961.3625,8,1.3896
6,Australia,S8_G1,12,Champion,1260.4697,1073.3751,9,1.2993
7,Namibia,B,2,Group stage,466.117,548.3443,4,-1.2848
8,Scotland,B,4,Group stage,468.0262,546.8762,4,-1.232
9,Oman,B,0,Group stage,430.2691,589.9961,4,-2.4957
10,New Zealand,S8_G1,10,Super 8 stage,1053.9965,780.3679,7,2.4431
11,West Indies,S8_G2,10,Semifinalist,1213.3688,970.2416,8,1.8994
12,Afghanistan,C,4,Group stage,555.4796,579.838,4,-0.3806
13,Uganda,C,0,Group stage,438.7001,748.148,4,-4.8351
14,Papua New Guinea,C,2,Group stage,494.747,649.7642,4,-2.4221
15,South Africa,S8_G2,8,Super 8 stage,948.9376,865.8445,7,0.7419
16,Sri Lanka,S8_G1,6,Super 8 stage,885.0276,890.8034,7,-0.0516
17,Bangladesh,D,4,Group stage,513.9295,451.5041,4,0.9754
18,Netherlands,D,2,Group stage,487.8523,519.7699,4,-0.4987
19,Nepal,D,0,Group stage,429.0231,629.2236,4,-3.1281
