,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1281.5191,1002.7153,9,1.9361
1,Pakistan,S8_G2,8,Super 8 stage,960.3696,809.4237,7,1.3477
2,Ireland,A,4,Group stage,527.0183,487.3526,4,0.6198
3,Canada,A,0,Group stage,374.128,688.7978,4,-4.9167
4,United States of America,A,2,Group stage,438.6064,563.6253,4,-1.9534
5,England,S8_G2,14,Finalist,1265.1021,1101.2413,9,1.1379
6,Australia,S8_G1,12,Semifinalist,1116.5887,970.7926,8,1.139
7,Namibia,B,4,Group stage,463.971,532.3231,4,-1.068
8,Scotland,B,2,Group stage,479.7438,552.2145,4,-1.1324
9,Oman,B,0,Group stage,450.5559,588.332,4,-2.1528
10,New Zealand,S8_G1,10,Super 8 stage,1061.4186,780.7122,7,2.5063
11,West Indies,S8_G2,10,Semifinalist,1220.076,988.665,8,1.8079
12,Afghanistan,C,4,Group stage,560.4253,590.3614,4,-0.4678
13,Uganda,C,0,Group stage,459.7999,731.6155,4,-4.2471
14,Papua New Guinea,C,2,Group stage,490.6204,674.8962,4,-2.8793
15,South Africa,S8_G2,8,Super 8 stage,942.4568,848.4426,7,0.8394
16,Sri Lanka,S8_G1,6,Super 8 stage,862.3178,889.2118,7,-0.2401
17,Bangladesh,D,4,Group stage,520.3613,457.045,4,0.9893
18,Netherlands,D,2,Group stage,498.1794,532.8163,4,-0.5412
19,Nepal,D,0,Group stage,413.7399,596.4142,4,-2.8543
