,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1257.9135,1003.9802,9,1.7634
1,Pakistan,S8_G2,8,Super 8 stage,947.5333,824.5077,7,1.0984
2,Ireland,A,4,Group stage,510.4764,481.2955,4,0.456
3,Canada,A,0,Group stage,403.0675,670.5029,4,-4.1787
4,United States of America,A,2,Group stage,457.2877,570.1334,4,-1.7632
5,England,S8_G2,10,Semifinalist,1117.8244,975.6487,8,1.1107
6,Australia,S8_G1,10,Super 8 stage,972.7736,811.2649,7,1.442
7,Namibia,B,4,Group stage,468.3662,534.8422,4,-1.0387
8,Scotland,B,2,Group stage,474.8504,549.6959,4,-1.1695
9,Oman,B,0,Group stage,432.3366,564.0792,4,-2.0585
10,New Zealand,S8_G1,12,Semifinalist,1191.2055,907.8195,8,2.214
11,West Indies,S8_G2,12,Finalist,1355.3363,1116.8808,9,1.6559
12,Afghanistan,C,4,Group stage,566.7636,603.7312,4,-0.5776
13,Uganda,C,0,Group stage,436.0519,762.6661,4,-5.1033
14,Papua New Guinea,C,2,Group stage,513.1354,640.4555,4,-1.9894
15,South Africa,S8_G2,8,Super 8 stage,963.8488,861.7931,7,0.9112
16,Sri Lanka,D,4,Group stage,526.4536,474.3641,4,0.8139
17,Bangladesh,S8_G1,6,Super 8 stage,850.4887,843.1096,7,0.0659
18,Netherlands,D,2,Group stage,502.7354,527.6508,4,-0.3893
19,Nepal,D,0,Group stage,414.6081,638.636,4,-3.5004
