,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1262.2257,1005.7128,9,1.7813
1,Pakistan,S8_G2,8,Super 8 stage,946.9307,810.8079,7,1.2154
2,Ireland,A,4,Group stage,531.2667,479.8681,4,0.8031
3,Canada,A,0,Group stage,395.0753,679.6664,4,-4.4467
4,United States of America,A,2,Group stage,449.905,581.159,4,-2.0508
5,England,S8_G2,12,Semifinalist,1134.8144,961.4705,8,1.3542
6,Australia,S8_G1,14,Finalist,1254.7568,1062.6814,9,1.3339
7,Namibia,B,4,Group stage,463.7389,541.4441,4,-1.2141
8,Scotland,B,2,Group stage,478.2072,569.8415,4,-1.4318
9,Oman,B,0,Group stage,442.3294,601.9868,4,-2.4946
10,New Zealand,S8_G1,10,Super 8 stage,1019.3794,771.8218,7,2.2103
11,West Indies,S8_G2,10,Semifinalist,1215.6514,980.7121,8,1.8355
12,Afghanistan,C,4,Group stage,578.5972,608.7502,4,-0.4711
13,Uganda,C,0,Group stage,466.5011,751.5376,4,-4.4537
14,Papua New Guinea,C,2,Group stage,498.0989,652.0254,4,-2.4051
15,South Africa,S8_G2,8,Super 8 stage,949.0427,873.2761,7,0.6765
16,Sri Lanka,D,4,Group stage,521.0121,487.0495,4,0.5307
17,Bangladesh,S8_G1,6,Super 8 stage,863.8305,856.8249,7,0.0625
18,Netherlands,D,2,Group stage,496.7004,526.6008,4,-0.4672
19,Nepal,D,0,Group stage,433.8396,598.6664,4,-2.5754
