,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1270.9664,1001.1345,9,1.8738
1,Pakistan,S8_G2,6,Super 8 stage,962.5956,813.8585,7,1.328
2,Ireland,A,4,Group stage,529.2357,478.2266,4,0.797
3,Canada,A,0,Group stage,392.5175,689.4697,4,-4.6399
4,United States of America,A,2,Group stage,428.4459,552.6029,4,-1.94
5,England,S8_G2,12,Finalist,1270.7453,1106.3992,9,1.1413
6,Australia,S8_G1,10,Super 8 stage,967.608,813.2514,7,1.3782
7,Namibia,B,2,Group stage,460.0668,550.6755,4,-1.4158
8,Scotland,B,4,Group stage,468.466,546.859,4,-1.2249
9,Oman,B,0,Group stage,443.6059,574.529,4,-2.0457
10,New Zealand,S8_G1,10,Semifinalist,1167.3274,918.6292,8,1.943
11,West Indies,S8_G2,10,Super 8 stage,1095.353,858.2844,7,2.1167
12,Afghanistan,C,4,Group stage,568.6443,608.1575,4,-0.6174
13,Uganda,C,0,Group stage,448.1054,747.5872,4,-4.6794
14,Papua New Guinea,C,2,Group stage,515.3614,651.4981,4,-2.1271
15,South Africa,S8_G2,12,Semifinalist,1076.9154,1009.897,8,0.5236
16,Sri Lanka,D,4,Group stage,538.7322,479.6668,4,0.9229
17,Bangladesh,S8_G1,6,Super 8 stage,858.2476,837.3666,7,0.1864
18,Netherlands,D,2,Group stage,500.8611,533.3987,4,-0.5084
19,Nepal,D,0,Group stage,418.8728,611.1822,4,-3.0048
