,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1265.3447,1011.6976,9,1.7614
1,Pakistan,S8_G2,6,Super 8 stage,962.0449,812.2742,7,1.3372
2,Ireland,A,4,Group stage,510.2241,465.9983,4,0.691
3,Canada,A,0,Group stage,388.2642,665.2679,4,-4.3282
4,United States of America,A,2,Group stage,445.9528,576.1778,4,-2.0348
5,England,S8_G2,14,Finalist,1260.061,1096.5413,9,1.1356
6,Australia,S8_G1,10,Super 8 stage,980.3502,798.4523,7,1.6241
7,Namibia,B,4,Group stage,459.4371,540.6643,4,-1.2692
8,Scotland,B,2,Group stage,463.9525,540.4606,4,-1.1954
9,Oman,B,0,Group stage,424.9951,578.8969,4,-2.4047
10,New Zealand,S8_G1,10,Semifinalist,1197.476,918.4038,8,2.1803
11,West Indies,S8_G2,10,Semifinalist,1230.261,1014.5879,8,1.6849
12,Afghanistan,C,4,Group stage,581.4028,619.1897,4,-0.5904
13,Uganda,C,0,Group stage,427.8103,794.5663,4,-5.7306
14,Papua New Guinea,C,2,Group stage,524.1746,621.5544,4,-1.5216
15,South Africa,S8_G2,10,Super 8 stage,949.96,852.3509,7,0.8715
16,Sri Lanka,S8_G1,6,Super 8 stage,875.5214,878.2848,7,-0.0247
17,Bangladesh,D,4,Group stage,520.5415,451.3737,4,1.0807
18,Netherlands,D,2,Group stage,493.2794,529.7859,4,-0.5704
19,Nepal,D,0,Group stage,424.5113,619.0361,4,-3.0394
