,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1259.072,1012.2374,9,1.7141
1,Pakistan,S8_G2,6,Super 8 stage,964.5476,806.9526,7,1.4071
2,Ireland,A,4,Group stage,545.0902,488.5728,4,0.8831
3,Canada,A,0,Group stage,377.3955,679.4551,4,-4.7197
4,United States of America,A,2,Group stage,435.518,571.154,4,-2.1193
5,England,S8_G2,12,Champion,1272.4193,1080.4317,9,1.3332
6,Australia,S8_G1,10,Super 8 stage,980.2963,815.4664,7,1.4717
7,Namibia,B,2,Group stage,466.1276,541.7181,4,-1.1811
8,Scotland,B,4,Group stage,480.1877,545.1504,4,-1.015
9,Oman,B,0,Group stage,428.2215,587.696,4,-2.4918
10,New Zealand,S8_G1,12,Semifinalist,1164.8864,915.8591,8,1.9455
11,West Indies,S8_G2,10,Semifinalist,1223.0641,981.3254,8,1.8886
12,Afghanistan,C,4,Group stage,598.0365,590.7229,4,0.1143
13,Uganda,C,0,Group stage,449.7103,778.4,4,-5.1358
14,Papua New Guinea,C,2,Group stage,493.2788,653.948,4,-2.5105
15,South Africa,S8_G2,10,Super 8 stage,954.8023,868.4771,7,0.7708
16,Sri Lanka,D,4,Group stage,522.4285,486.2987,4,0.5645
17,Bangladesh,S8_G1,6,Super 8 stage,856.8252,844.1497,7,0.1132
18,Netherlands,D,2,Group stage,510.913,533.3259,4,-0.3502
19,Nepal,D,0,Group stage,423.4295,624.9086,4,-3.1481
