,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1265.4258,1010.0481,9,1.7735
1,Pakistan,S8_G2,6,Super 8 stage,952.3563,812.7113,7,1.2468
2,Ireland,A,4,Group stage,523.4521,483.2264,4,0.6285
3,Canada,A,0,Group stage,379.3857,692.2184,4,-4.888
4,United States of America,A,2,Group stage,464.4612,562.3683,4,-1.5298
5,England,S8_G2,12,Champion,1276.8541,1091.3805,9,1.288
6,Australia,S8_G1,12,Semifinalist,1119.8463,931.1107,8,1.4745
7,Namibia,B,2,Group stage,462.9954,554.972,4,-1.4371
8,Scotland,B,4,Group stage,474.0506,538.3195,4,-1.0042
9,Oman,B,0,Group stage,433.4953,594.897,4,-2.5219
10,New Zealand,S8_G1,10,Super 8 stage,1036.1958,797.9454,7,2.1272
11,West Indies,S8_G2,10,Semifinalist,1229.7982,985.5223,8,1.9084
12,Afghanistan,C,4,Group stage,568.0059,566.4137,4,0.0249
13,Uganda,C,0,Group stage,452.6052,746.4825,4,-4.5918
14,Papua New Guinea,C,2,Group stage,488.2121,675.8035,4,-2.9311
15,South Africa,S8_G2,10,Super 8 stage,958.7872,878.4217,7,0.7175
16,Sri Lanka,D,4,Group stage,532.987,479.0664,4,0.8425
17,Bangladesh,S8_G1,6,Super 8 stage,855.6316,846.2154,7,0.0841
18,Netherlands,D,2,Group stage,494.6464,548.0125,4,-0.8338
19,Nepal,D,0,Group stage,447.0418,621.0985,4,-2.7196
