,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1261.3155,997.5823,9,1.8315
1,Pakistan,S8_G2,10,Semifinalist,1073.429,924.1691,8,1.1661
2,Ireland,A,4,Group stage,543.845,506.6874,4,0.5806
3,Canada,A,0,Group stage,403.181,690.9115,4,-4.4958
4,United States of America,A,2,Group stage,435.0812,575.3343,4,-2.1915
5,England,S8_G2,14,Finalist,1256.0463,1080.3596,9,1.22
6,Australia,S8_G1,8,Super 8 stage,963.5274,805.1364,7,1.4142
7,Namibia,B,2,Group stage,455.5651,540.6818,4,-1.3299
8,Scotland,B,4,Group stage,461.7869,546.7835,4,-1.3281
9,Oman,B,0,Group stage,441.0208,576.7159,4,-2.1202
10,New Zealand,S8_G1,12,Semifinalist,1180.356,904.6396,8,2.154
11,West Indies,S8_G2,8,Super 8 stage,1085.9349,860.6491,7,2.0115
12,Afghanistan,C,4,Group stage,577.7387,610.2728,4,-0.5083
13,Uganda,C,0,Group stage,453.5376,768.5026,4,-4.9213
14,Papua New Guinea,C,2,Group stage,498.5091,639.0411,4,-2.1958
15,South Africa,S8_G2,8,Super 8 stage,960.4785,866.8065,7,0.8364
16,Sri Lanka,D,4,Group stage,526.8041,488.2604,4,0.6022
17,Bangladesh,S8_G1,6,Super 8 stage,866.2612,839.8075,7,0.2362
18,Netherlands,D,2,Group stage,501.1644,543.0174,4,-0.654
19,Nepal,D,0,Group stage,450.8516,631.0755,4,-2.816
