,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1250.3134,1015.5008,9,1.6306
1,Pakistan,S8_G2,8,Super 8 stage,962.754,806.2533,7,1.3973
2,Ireland,A,4,Group stage,540.5158,476.6937,4,0.9972
3,Canada,A,0,Group stage,395.8387,673.8378,4,-4.3437
4,United States of America,A,2,Group stage,425.8457,567.817,4,-2.2183
5,England,S8_G2,14,Semifinalist,1150.3267,969.2002,8,1.4151
6,Australia,S8_G1,12,Finalist,1257.5732,1080.7601,9,1.2279
7,Namibia,B,4,Group stage,470.5119,542.0679,4,-1.1181
8,Scotland,B,2,Group stage,466.1406,549.4444,4,-1.3016
9,Oman,B,0,Group stage,444.8558,599.8619,4,-2.422
10,New Zealand,S8_G1,8,Super 8 stage,1081.3364,775.0129,7,2.735
11,West Indies,S8_G2,12,Semifinalist,1200.3964,969.0196,8,1.8076
12,Afghanistan,C,4,Group stage,577.8845,585.1136,4,-0.113
13,Uganda,C,0,Group stage,439.5703,767.1884,4,-5.119
14,Papua New Guinea,C,2,Group stage,454.7243,649.2825,4,-3.04
15,South Africa,S8_G2,8,Super 8 stage,943.3955,872.0557,7,0.637
16,Sri Lanka,S8_G1,6,Super 8 stage,876.8349,884.2267,7,-0.066
17,Bangladesh,D,4,Group stage,533.4316,455.449,4,1.2185
18,Netherlands,D,2,Group stage,482.2109,538.7075,4,-0.8828
19,Nepal,D,0,Group stage,433.6926,610.6602,4,-2.7651
