,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1259.6341,997.3464,9,1.8214
1,Pakistan,S8_G2,6,Super 8 stage,957.9781,799.8108,7,1.4122
2,Ireland,A,4,Group stage,518.4331,483.5343,4,0.5453
3,Canada,A,0,Group stage,385.1729,678.9553,4,-4.5903
4,United States of America,A,2,Group stage,442.2977,571.9346,4,-2.0256
5,England,S8_G2,14,Semifinalist,1134.1972,965.3365,8,1.3192
6,Australia,S8_G1,10,Super 8 stage,988.1756,822.6248,7,1.4781
7,Namibia,B,0,Group stage,448.4699,542.7838,4,-1.4737
8,Scotland,B,4,Group stage,464.0667,535.5895,4,-1.1175
9,Oman,B,2,Group stage,434.5635,564.235,4,-2.0261
10,New Zealand,S8_G1,10,Finalist,1300.1673,1040.4523,9,1.8036
11,West Indies,S8_G2,10,Semifinalist,1206.8111,963.9398,8,1.8974
12,Afghanistan,C,4,Group stage,543.9819,591.137,4,-0.7368
13,Uganda,C,0,Group stage,412.0858,684.2011,4,-4.2518
14,Papua New Guinea,C,2,Group stage,470.3882,647.138,4,-2.7617
15,South Africa,S8_G2,10,Super 8 stage,966.0379,850.2092,7,1.0342
16,Sri Lanka,S8_G1,6,Super 8 stage,879.4698,886.0551,7,-0.0588
17,Bangladesh,D,4,Group stage,517.7365,460.8682,4,0.8886
18,Netherlands,D,2,Group stage,484.9442,530.344,4,-0.7094
19,Nepal,D,0,Group stage,415.6114,613.7273,4,-3.0956
