,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1273.8253,1005.4633,9,1.8636
1,Pakistan,S8_G2,8,Super 8 stage,968.9833,810.0151,7,1.4194
2,Ireland,A,4,Group stage,505.4431,484.233,4,0.3314
3,Canada,A,0,Group stage,394.7712,710.9698,4,-4.9406
4,United States of America,A,2,Group stage,475.0331,565.3595,4,-1.4114
5,England,S8_G2,14,Champion,1277.2648,1077.9667,9,1.384
6,Australia,S8_G1,8,Super 8 stage,992.6703,801.9005,7,1.7033
7,Namibia,B,2,Group stage,458.4074,555.3038,4,-1.514
8,Scotland,B,4,Group stage,472.5344,552.3652,4,-1.2474
9,Oman,B,0,Group stage,436.8848,600.1363,4,-2.5508
10,New Zealand,S8_G1,10,Semifinalist,1160.1811,907.4586,8,1.9744
11,West Indies,S8_G2,12,Semifinalist,1225.7565,972.9634,8,1.9749
12,Afghanistan,C,4,Group stage,557.4745,592.3354,4,-0.5447
13,Uganda,C,0,Group stage,431.3475,738.3238,4,-4.7965
14,Papua New Guinea,C,2,Group stage,520.4668,677.7698,4,-2.4579
15,South Africa,S8_G2,8,Super 8 stage,934.9512,874.7431,7,0.5376
16,Sri Lanka,D,4,Group stage,523.006,478.2663,4,0.6991
17,Bangladesh,S8_G1,6,Super 8 stage,859.183,847.7583,7,0.102
18,Netherlands,D,2,Group stage,491.5749,538.5338,4,-0.7337
19,Nepal,D,0,Group stage,440.8583,608.7517,4,-2.6233
