,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1270.4595,1001.9436,9,1.8647
1,Pakistan,S8_G2,6,Super 8 stage,957.4859,822.7516,7,1.203
2,Ireland,A,4,Group stage,532.3893,472.9923,4,0.9281
3,Canada,A,0,Group stage,406.9727,690.8113,4,-4.435
4,United States of America,A,2,Group stage,426.4228,585.757,4,-2.4896
5,England,S8_G2,12,Semifinalist,1137.7481,966.2566,8,1.3398
6,Australia,S8_G1,12,Finalist,1251.3712,1067.137,9,1.2794
7,Namibia,B,2,Group stage,460.4721,548.5258,4,-1.3758
8,Scotland,B,4,Group stage,479.5195,544.7241,4,-1.0188
9,Oman,B,0,Group stage,441.1364,602.4111,4,-2.5199
10,New Zealand,S8_G1,10,Super 8 stage,1043.4816,790.4105,7,2.2596
11,West Indies,S8_G2,12,Semifinalist,1237.3516,993.6964,8,1.9036
12,Afghanistan,C,4,Group stage,580.1153,609.0473,4,-0.4521
13,Uganda,C,0,Group stage,430.4025,757.9803,4,-5.1184
14,Papua New Guinea,C,2,Group stage,513.4646,643.4813,4,-2.0315
15,South Africa,S8_G2,10,Super 8 stage,965.4984,862.787,7,0.9171
16,Sri Lanka,D,4,Group stage,544.6827,482.8884,4,0.9655
17,Bangladesh,S8_G1,6,Super 8 stage,860.2638,829.0708,7,0.2785
18,Netherlands,D,2,Group stage,499.9166,556.228,4,-0.8799
19,Nepal,D,0,Group stage,410.492,620.7462,4,-3.2852
