,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,10,Super 8 stage,1001.275,752.2131,7,2.2238
1,Pakistan,S8_G2,10,Semifinalist,1076.4406,936.3567,8,1.0944
2,Ireland,A,4,Group stage,499.1899,485.6896,4,0.2109
3,Canada,A,0,Group stage,387.1654,656.4107,4,-4.207
4,United States of America,A,2,Group stage,435.8029,571.7808,4,-2.1247
5,England,S8_G2,14,Champion,1276.9571,1088.6667,9,1.3076
6,Australia,S8_G1,12,Semifinalist,1118.8082,950.4893,8,1.315
7,Namibia,B,4,Group stage,475.0078,541.0179,4,-1.0314
8,Scotland,B,2,Group stage,478.2738,549.3949,4,-1.1113
9,Oman,B,0,Group stage,431.9326,594.809,4,-2.5449
10,New Zealand,S8_G1,12,Finalist,1286.8473,1022.2729,9,1.8373
11,West Indies,S8_G2,8,Super 8 stage,1102.095,848.0216,7,2.2685
12,Afghanistan,C,4,Group stage,581.069,614.4922,4,-0.5222
13,Uganda,C,0,Group stage,443.4174,761.3377,4,-4.9675
14,Papua New Guinea,C,2,Group stage,501.7848,660.1993,4,-2.4752
15,South Africa,S8_G2,8,Super 8 stage,947.8857,870.9226,7,0.6872
16,Sri Lanka,D,4,Group stage,537.9117,475.2261,4,0.9795
17,Bangladesh,S8_G1,6,Super 8 stage,859.9765,835.979,7,0.2143
18,Netherlands,D,2,Group stage,485.794,544.0176,4,-0.9097
19,Nepal,D,0,Group stage,422.7261,591.0632,4,-2.6303
