,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1281.5954,994.806,9,1.9916
1,Pakistan,S8_G2,8,Super 8 stage,931.9397,809.547,7,1.0928
2,Ireland,A,4,Group stage,508.2968,485.2668,4,0.3598
3,Canada,A,0,Group stage,389.5478,664.9581,4,-4.3033
4,United States of America,A,2,Group stage,450.9055,561.4997,4,-1.728
5,England,S8_G2,12,Finalist,1277.3733,1094.9569,9,1.2668
6,Australia,S8_G1,12,Semifinalist,1105.9918,941.5644,8,1.2846
7,Namibia,B,2,Group stage,458.2135,536.0272,4,-1.2158
8,Scotland,B,4,Group stage,468.0058,546.2674,4,-1.2228
9,Oman,B,0,Group stage,441.4878,598.1686,4,-2.4481
10,New Zealand,S8_G1,10,Super 8 stage,1042.2206,781.4124,7,2.3286
11,West Indies,S8_G2,8,Super 8 stage,1081.4707,860.2927,7,1.9748
12,Afghanistan,C,4,Group stage,576.3424,610.1092,4,-0.5276
13,Uganda,C,0,Group stage,443.6154,741.5245,4,-4.6548
14,Papua New Guinea,C,2,Group stage,513.9687,659.5575,4,-2.2748
15,South Africa,S8_G2,10,Semifinalist,1070.3002,1004.4904,8,0.5141
16,Sri Lanka,D,4,Group stage,544.2179,485.0385,4,0.9247
17,Bangladesh,S8_G1,6,Super 8 stage,865.6212,841.5,7,0.2154
18,Netherlands,D,2,Group stage,493.1805,558.2805,4,-1.0172
19,Nepal,D,0,Group stage,446.7766,615.8033,4,-2.641
