,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1260.3333,1009.7346,9,1.7403
1,Pakistan,S8_G2,6,Super 8 stage,960.9319,825.2272,7,1.2116
2,Ireland,A,4,Group stage,508.4122,475.0995,4,0.5205
3,Canada,A,0,Group stage,392.3227,682.6319,4,-4.5361
4,United States of America,A,2,Group stage,437.7126,569.6531,4,-2.0616
5,England,S8_G2,12,Semifinalist,1130.9437,954.0765,8,1.3818
6,Australia,S8_G1,12,Super 8 stage,979.9903,798.4671,7,1.6207
7,Namibia,B,4,Group stage,457.0507,525.3773,4,-1.0676
8,Scotland,B,0,Group stage,439.9436,555.4299,4,-1.8045
9,Oman,B,2,Group stage,430.1611,564.3619,4,-2.0969
10,New Zealand,S8_G1,12,Finalist,1309.6179,1046.1502,9,1.8296
11,West Indies,S8_G2,10,Semifinalist,1216.6527,993.3791,8,1.7443
12,Afghanistan,C,4,Group stage,574.9778,620.6114,4,-0.713
13,Uganda,C,0,Group stage,458.9368,790.5057,4,-5.1808
14,Papua New Guinea,C,2,Group stage,538.9926,632.3946,4,-1.4594
15,South Africa,S8_G2,10,Super 8 stage,966.6971,863.044,7,0.9255
16,Sri Lanka,D,4,Group stage,517.2968,476.5327,4,0.6369
17,Bangladesh,S8_G1,6,Super 8 stage,864.8432,838.4211,7,0.2359
18,Netherlands,D,2,Group stage,493.2913,518.0997,4,-0.3876
19,Nepal,D,0,Group stage,422.3948,622.3054,4,-3.1236
