,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1254.6305,1005.6197,9,1.7292
1,Pakistan,S8_G2,6,Super 8 stage,944.3452,806.3059,7,1.2325
2,Ireland,A,4,Group stage,541.9135,479.7181,4,0.9718
3,Canada,A,0,Group stage,389.2436,701.3972,4,-4.8774
4,United States of America,A,2,Group stage,447.1802,573.153,4,-1.9683
5,England,S8_G2,12,Semifinalist,1127.3009,963.7898,8,1.2774
6,Australia,S8_G1,12,Super 8 stage,983.8367,804.9785,7,1.5969
7,Namibia,B,4,Group stage,447.1425,544.4814,4,-1.5209
8,Scotland,B,2,Group stage,465.0865,526.5268,4,-0.96
9,Oman,B,0,Group stage,433.4777,577.43,4,-2.2493
10,New Zealand,S8_G1,12,Semifinalist,1167.4672,918.0639,8,1.9485
11,West Indies,S8_G2,10,Finalist,1375.8835,1099.4895,9,1.9194
12,Afghanistan,C,4,Group stage,579.1833,632.265,4,-0.8294
13,Uganda,C,0,Group stage,461.4335,727.449,4,-4.1565
14,Papua New Guinea,C,2,Group stage,498.6495,677.1753,4,-2.7895
15,South Africa,S8_G2,10,Super 8 stage,974.8137,872.9032,7,0.9099
16,Sri Lanka,D,4,Group stage,522.0211,483.9586,4,0.5947
17,Bangladesh,S8_G1,6,Super 8 stage,866.5837,842.6425,7,0.2138
18,Netherlands,D,2,Group stage,489.9641,537.0963,4,-0.7364
19,Nepal,D,0,Group stage,425.3603,621.0734,4,-3.058
