,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1242.1646,992.9412,9,1.7307
1,Pakistan,S8_G2,8,Super 8 stage,950.1793,822.8326,7,1.137
2,Ireland,A,4,Group stage,509.5685,490.0737,4,0.3046
3,Canada,A,0,Group stage,401.1417,661.6142,4,-4.0699
4,United States of America,A,2,Group stage,465.734,566.8766,4,-1.5804
5,England,S8_G2,14,Finalist,1266.5353,1089.9545,9,1.2263
6,Australia,S8_G1,8,Super 8 stage,984.466,814.411,7,1.5183
7,Namibia,B,4,Group stage,471.3036,536.1615,4,-1.0134
8,Scotland,B,2,Group stage,475.7898,553.0273,4,-1.2068
9,Oman,B,0,Group stage,438.8377,605.459,4,-2.6035
10,New Zealand,S8_G1,12,Semifinalist,1156.3047,904.8963,8,1.9641
11,West Indies,S8_G2,10,Semifinalist,1231.5031,1002.0969,8,1.7922
12,Afghanistan,C,4,Group stage,593.9302,597.9948,4,-0.0635
13,Uganda,C,0,Group stage,440.5463,770.2302,4,-5.1513
14,Papua New Guinea,C,2,Group stage,499.9284,646.9214,4,-2.2968
15,South Africa,S8_G2,8,Super 8 stage,963.1187,872.6357,7,0.8079
16,Sri Lanka,D,4,Group stage,530.056,483.1587,4,0.7328
17,Bangladesh,S8_G1,6,Super 8 stage,836.4673,840.8699,7,-0.0393
18,Netherlands,D,2,Group stage,486.383,535.8018,4,-0.7722
19,Nepal,D,0,Group stage,440.24,596.241,4,-2.4375
