,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1271.3875,1012.9245,9,1.7949
1,Pakistan,S8_G2,6,Super 8 stage,957.7515,799.2173,7,1.4155
2,Ireland,A,4,Group stage,532.3888,495.5423,4,0.5757
3,Canada,A,0,Group stage,377.194,696.9613,4,-4.9964
4,United States of America,A,2,Group stage,457.7079,577.7523,4,-1.8757
5,England,S8_G2,14,Semifinalist,1158.9156,944.8247,8,1.6726
6,Australia,S8_G1,10,Champion,1242.49,1071.324,9,1.1887
7,Namibia,B,2,Group stage,445.173,533.2735,4,-1.3766
8,Scotland,B,4,Group stage,469.0818,548.9173,4,-1.2474
9,Oman,B,0,Group stage,428.3213,596.7657,4,-2.6319
10,New Zealand,S8_G1,8,Super 8 stage,1046.6547,790.3839,7,2.2881
11,West Indies,S8_G2,12,Semifinalist,1216.4149,971.8032,8,1.911
12,Afghanistan,C,4,Group stage,578.8115,601.3657,4,-0.3524
13,Uganda,C,0,Group stage,431.8038,752.7025,4,-5.014
14,Papua New Guinea,C,2,Group stage,507.2624,653.2119,4,-2.2805
15,South Africa,S8_G2,10,Super 8 stage,940.7605,880.4285,7,0.5387
16,Sri Lanka,D,4,Group stage,506.1841,474.8411,4,0.4897
17,Bangladesh,S8_G1,6,Super 8 stage,863.0272,837.8233,7,0.225
18,Netherlands,D,2,Group stage,504.6171,514.5321,4,-0.1549
19,Nepal,D,0,Group stage,440.6587,622.0112,4,-2.8336
