,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1251.0624,987.6565,9,1.8292
1,Pakistan,S8_G2,8,Super 8 stage,966.682,812.6342,7,1.3754
2,Ireland,A,4,Group stage,511.2229,484.9907,4,0.4099
3,Canada,A,0,Group stage,380.0758,691.5438,4,-4.8667
4,United States of America,A,2,Group stage,463.322,572.1421,4,-1.7003
5,England,S8_G2,14,Semifinalist,1131.1134,962.3685,8,1.3183
6,Australia,S8_G1,8,Super 8 stage,979.8965,825.1165,7,1.382
7,Namibia,B,4,Group stage,477.1442,532.5193,4,-0.8652
8,Scotland,B,2,Group stage,464.4219,562.938,4,-1.5393
9,Oman,B,0,Group stage,437.1814,584.5604,4,-2.3028
10,New Zealand,S8_G1,12,Champion,1308.4969,1029.9177,9,1.9346
11,West Indies,S8_G2,10,Semifinalist,1228.2298,981.5627,8,1.9271
12,Afghanistan,C,4,Group stage,568.5905,606.9905,4,-0.6
13,Uganda,C,0,Group stage,454.8622,781.0316,4,-5.0964
14,Papua New Guinea,C,2,Group stage,515.765,649.0252,4,-2.0822
15,South Africa,S8_G2,8,Super 8 stage,954.773,871.6419,7,0.7422
16,Sri Lanka,D,4,Group stage,518.5787,484.0453,4,0.5396
17,Bangladesh,S8_G1,6,Super 8 stage,859.9881,832.6868,7,0.2438
18,Netherlands,D,2,Group stage,501.1479,522.5706,4,-0.3347
19,Nepal,D,0,Group stage,432.1851,628.7977,4,-3.0721
