,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1269.6693,1011.5455,9,1.7925
1,Pakistan,S8_G2,8,Super 8 stage,958.988,805.234,7,1.3728
2,Ireland,A,4,Group stage,525.2713,491.2884,4,0.531
3,Canada,A,0,Group stage,376.1939,688.5388,4,-4.8804
4,United States of America,A,2,Group stage,458.1933,566.3868,4,-1.6905
5,England,S8_G2,10,Finalist,1268.8773,1086.6678,9,1.2653
6,Australia,S8_G1,14,Semifinalist,1127.6386,935.3928,8,1.5019
7,Namibia,B,2,Group stage,464.5236,548.2097,4,-1.3076
8,Scotland,B,2,Group stage,469.9006,559.4031,4,-1.3985
9,Oman,B,2,Group stage,441.4838,598.8668,4,-2.4591
10,New Zealand,S8_G1,10,Super 8 stage,1049.7032,774.7423,7,2.455
11,West Indies,S8_G2,12,Semifinalist,1218.7757,972.4445,8,1.9245
12,Afghanistan,C,4,Group stage,582.6296,613.471,4,-0.4819
13,Uganda,C,0,Group stage,444.9851,778.5578,4,-5.2121
14,Papua New Guinea,C,2,Group stage,520.7444,654.6152,4,-2.0917
15,South Africa,S8_G2,8,Super 8 stage,956.6289,858.4087,7,0.877
16,Sri Lanka,S8_G1,6,Super 8 stage,878.6387,877.5115,7,0.0101
17,Bangladesh,D,4,Group stage,521.9589,461.3151,4,0.9476
18,Netherlands,D,2,Group stage,495.3038,541.6756,4,-0.7246
19,Nepal,D,0,Group stage,411.6462,617.4788,4,-3.2161
