,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1132.8855,889.2773,8,1.9032
1,Pakistan,S8_G2,6,Super 8 stage,950.1357,807.7277,7,1.2715
2,Ireland,A,4,Group stage,523.644,494.7518,4,0.4514
3,Canada,A,0,Group stage,375.8225,679.6212,4,-4.7469
4,United States of America,A,2,Group stage,447.8219,556.7962,4,-1.7027
5,England,S8_G2,14,Champion,1278.0587,1093.1495,9,1.2841
6,Australia,S8_G1,8,Super 8 stage,989.2174,826.3042,7,1.4546
7,Namibia,B,4,Group stage,482.5097,533.2956,4,-0.7935
8,Scotland,B,0,Group stage,463.5538,566.0131,4,-1.6009
9,Oman,B,2,Group stage,432.5314,579.5749,4,-2.2976
10,New Zealand,S8_G1,14,Finalist,1347.9495,1033.1992,9,2.1858
11,West Indies,S8_G2,8,Super 8 stage,1091.26,841.7518,7,2.2278
12,Afghanistan,C,4,Group stage,578.4252,596.7766,4,-0.2867
13,Uganda,C,0,Group stage,437.27,767.44,4,-5.1589
14,Papua New Guinea,C,2,Group stage,490.1886,666.0108,4,-2.7472
15,South Africa,S8_G2,12,Semifinalist,1088.1581,988.5041,8,0.7785
16,Sri Lanka,S8_G1,6,Super 8 stage,876.5611,908.9256,7,-0.289
17,Bangladesh,D,4,Group stage,523.0829,450.3139,4,1.137
18,Netherlands,D,2,Group stage,480.1302,530.3665,4,-0.7849
19,Nepal,D,0,Group stage,433.0588,612.4651,4,-2.8032
