,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1271.4052,995.7244,9,1.9145
1,Pakistan,S8_G2,6,Super 8 stage,955.4765,824.0848,7,1.1731
2,Ireland,A,4,Group stage,521.6072,483.7854,4,0.591
3,Canada,A,0,Group stage,376.1891,673.2217,4,-4.6411
4,United States of America,A,2,Group stage,451.9702,550.7642,4,-1.5437
5,England,S8_G2,12,Semifinalist,1143.9706,977.941,8,1.2971
6,Australia,S8_G1,10,Finalist,1225.4761,1058.4376,9,1.16
7,Namibia,B,2,Group stage,458.2114,533.8991,4,-1.1826
8,Scotland,B,4,Group stage,452.2853,542.4751,4,-1.4092
9,Oman,B,0,Group stage,422.0981,572.2081,4,-2.3455
10,New Zealand,S8_G1,8,Super 8 stage,1047.6032,787.289,7,2.3242
11,West Indies,S8_G2,14,Semifinalist,1227.4753,969.8918,8,2.0124
12,Afghanistan,C,4,Group stage,562.3266,614.3622,4,-0.8131
13,Uganda,C,0,Group stage,449.2559,745.3781,4,-4.6269
14,Papua New Guinea,C,2,Group stage,475.4149,630.6008,4,-2.4248
15,South Africa,S8_G2,10,Super 8 stage,960.6985,875.1686,7,0.7637
16,Sri Lanka,D,4,Group stage,536.6404,464.6925,4,1.1242
17,Bangladesh,S8_G1,6,Super 8 stage,851.7659,854.712,7,-0.0263
18,Netherlands,D,2,Group stage,476.0982,526.5993,4,-0.7891
19,Nepal,D,0,Group stage,420.8775,605.6106,4,-2.8865
